E_on,E_off,E_dt,E_sw,E_tot,Vds_pk,ov_pct,t_set,E_osc,Vgs_spur,Vgs_spur_hs,Vgs_spur_ls,margin,false_on,VBUS,ILOAD,VDRV,VNEG,NPU_LS,NPD_LS,NPU_HS,NPD_HS,DT,CLKEN,CLKDEL,RUNIT,TJ
4.077787133362493e-06,9.078717079342887e-07,7.961813421404729e-08,4.985658841296781e-06,5.065276975510828e-06,162.306419,62.306419000000005,6.065206000000006e-08,76.3681897867844,1.02385856,0.3976782999999955,1.02385856,0.3761414399999998,0,100,10,5,0,2,2,8,8,5n,1,4n,8,25
5.386081525614352e-06,6.462882725534444e-07,2.739631580542506e-07,6.032369798167796e-06,6.306332956222047e-06,135.842654,35.84265400000001,5.752500000000014e-08,62.97993852774494,-1.2353698,-1.6079297176,-1.2353698,2.6353698,0,100,10,5,-2,2,2,8,8,5n,1,4n,8,25
3.897406864096581e-06,1.1721881787479126e-06,7.54060447172975e-07,5.069595042844494e-06,5.823655490017469e-06,118.001438,18.001437999999993,4.797499999999995e-08,65.58959845084972,1.35344724,0.8471035000000029,1.35344724,0.04655275999999997,0,100,10,5,0,2,2,8,8,10n,0,4n,8,25
5.13243097437327e-06,7.076411235256228e-07,8.272258554676417e-07,5.840072097898893e-06,6.667297953366534e-06,117.712724,17.712723999999994,4.4725000000000025e-08,58.50538098133892,-1.167223817,-1.167223817,-1.50174382,2.567223817,0,100,10,5,-2,2,2,8,8,10n,0,4n,8,25
4.01994249010191e-06,6.294273005030486e-07,7.117851819879289e-07,4.649369790604958e-06,5.361154972592888e-06,123.917982,23.91798199999999,4.542500000000008e-08,61.97984045720715,0.3519584000000009,0.3519584000000009,0.172273679,1.048041599999999,0,100,10,5,0,2,2,8,8,10n,1,4n,8,25
5.368644161579123e-06,6.397543342502386e-07,8.158643498730896e-07,6.008398495829362e-06,6.824262845702452e-06,123.95153,23.951530000000005,4.8006510000000116e-08,58.75482470475875,-1.608608715,-1.608608715,-1.82402699,3.008608715,0,100,10,5,-2,2,2,8,8,10n,1,4n,8,25
3.9081550628115736e-06,1.174265651624073e-06,7.765477940066715e-07,5.082420714435647e-06,5.858968508442319e-06,118.793835,18.793835,4.452403000000009e-08,66.47505329762113,0.8475250999999986,0.8475250999999986,0.243814072,0.5524749000000013,0,100,10,5,0,2,2,8,8,15n,0,4n,8,25
5.1664834758658835e-06,7.08318428560435e-07,8.08082753766303e-07,5.874801904426319e-06,6.682884658192621e-06,118.355253,18.355253000000005,3.491512000000008e-08,59.15054334918582,-1.16415527,-1.16415527,-1.83572104,2.5641552699999997,0,100,10,5,-2,2,2,8,8,15n,0,4n,8,25
3.986105221732961e-06,6.302556550253501e-07,7.146181340993106e-07,4.616360876758312e-06,5.330979010857622e-06,123.917982,23.91798199999999,4.877500000000001e-08,63.09607768129042,0.4339472999999998,0.4339472999999998,0.105609824,0.9660527000000001,0,100,10,5,0,2,2,8,8,15n,1,4n,8,25
5.332335374605578e-06,6.401853354332207e-07,7.962114556516436e-07,5.972520710038799e-06,6.768732165690443e-06,123.95153,23.951530000000005,4.142499999999999e-08,59.058390069509024,-1.6151989750000002,-1.6151989750000002,-1.87964373,3.015198975,0,100,10,5,-2,2,2,8,8,15n,1,4n,8,25
3.90390529294178e-06,1.1737897568071697e-06,7.605834927532179e-07,5.077695049748949e-06,5.838278542502167e-06,118.793835,18.793835,4.1403780000000093e-08,66.61913268673648,0.8474958000000044,0.8474958000000044,0.108663899,0.5525041999999956,0,100,10,5,0,2,2,8,8,25n,0,4n,8,25
5.159651154259517e-06,7.092013917505791e-07,1.3832656313373115e-06,5.868852546010096e-06,7.252118177347408e-06,118.355253,18.355253000000005,3.1404560000000054e-08,58.79430199146205,-1.163949221,-1.163949221,-1.91331969,2.5639492209999997,0,100,10,5,-2,2,2,8,8,25n,0,4n,8,25
3.994695592521402e-06,6.341287694030567e-07,6.97189032631476e-07,4.628824361924459e-06,5.326013394555934e-06,123.917982,23.91798199999999,4.911041999999998e-08,62.79465337264993,0.40419149999999604,0.40419149999999604,0.0589444511,0.9958085000000039,0,100,10,5,0,2,2,8,8,25n,1,4n,8,25
5.311269830182236e-06,6.419177017069325e-07,1.3841770064862952e-06,5.953187531889168e-06,7.337364538375464e-06,123.95153,23.951530000000005,2.8217350000000046e-08,58.562542606595926,-1.617127979,-1.617127979,-1.95088083,3.0171279789999996,0,100,10,5,-2,2,2,8,8,25n,1,4n,8,25
3.900730099633524e-06,1.1736290849197494e-06,1.0433775210669043e-06,5.074359184553273e-06,6.1177367056201776e-06,118.793835,18.793835,4.138047000000003e-08,66.03888184249212,0.8474834999999956,0.8474834999999956,0.0549655989,0.5525165000000043,0,100,10,5,0,2,2,8,8,35n,0,4n,8,25
5.1539802198955184e-06,7.103960798197391e-07,2.3555528611496156e-06,5.864376299715257e-06,8.219929160864874e-06,118.355253,18.355253000000005,3.5663850000000085e-08,58.267210565583305,-1.164332732,-1.164332732,-1.95258889,2.564332732,0,100,10,5,-2,2,2,8,8,35n,0,4n,8,25
4.008784861500043e-06,6.375049942955887e-07,1.1043923241433024e-06,4.646289855795632e-06,5.750682179938934e-06,123.917982,23.91798199999999,4.927076999999995e-08,62.34649694394928,0.3869274000000047,0.3869274000000047,0.0334235395,1.0130725999999952,0,100,10,5,0,2,2,8,8,35n,1,4n,8,25
5.308891872234827e-06,6.431479626970975e-07,2.3563518897671136e-06,5.9520398349319245e-06,8.308391724699038e-06,123.95153,23.951530000000005,3.580537999999997e-08,58.07824045317879,-1.616883787,-1.616883787,-1.98051938,3.016883787,0,100,10,5,-2,2,2,8,8,35n,1,4n,8,25
1.4333840518548032e-05,6.362820930885851e-07,5.742654628693835e-07,1.4970122611636617e-05,1.5544388074506e-05,121.62833,21.628330000000005,4.611732000000001e-08,42.389734600555784,4.329390199999992,4.329390199999992,0.411101616,-2.929390199999992,1,100,10,5,0,2,8,8,1,5n,0,4n,8,25
5.1995650046347765e-06,6.108056274952688e-07,5.465738192908494e-07,5.8103706321300455e-06,6.3569444514208945e-06,123.632237,23.632237000000003,4.21155600000001e-08,35.05930569754879,3.2238282,3.2238282,-1.74120501,-1.8238282,1,100,10,5,-2,2,8,8,1,5n,0,4n,8,25
4.276885112703492e-06,6.366857951816497e-07,5.803473953598618e-07,4.913570907885142e-06,5.493918303245004e-06,121.443886,21.443886000000006,4.607500000000002e-08,42.334506986973075,1.3210169999999977,1.3210169999999977,0.167852596,0.07898300000000225,0,100,10,5,0,2,8,8,1,5n,1,4n,8,25
5.570523558188543e-06,6.112098536095452e-07,5.58871319427262e-07,6.181733411798089e-06,6.74060473122535e-06,123.367971,23.367970999999997,4.222500000000005e-08,35.186757644168566,-0.37329300000000387,-0.37329300000000387,-1.85954282,1.7732930000000038,0,100,10,5,-2,2,8,8,1,5n,1,4n,8,25
8.31094782218776e-06,6.340095576969212e-07,3.506670379670859e-07,8.944957379884682e-06,9.295624417851768e-06,123.52121,23.521209999999996,3.941845000000001e-08,43.381386807814835,3.626745900000003,3.626745900000003,0.224311299,-2.226745900000003,1,100,10,5,0,2,8,8,1,10n,0,4n,8,25
4.953764644189595e-06,6.080261455827883e-07,2.8663902794579063e-07,5.561790789772383e-06,5.848429817718174e-06,125.900408,25.900408,4.841736999999994e-08,37.454012926462205,2.0510361999999986,2.0510361999999986,-1.75575552,-0.6510361999999987,1,100,10,5,-2,2,8,8,1,10n,0,4n,8,25
3.879040156753732e-06,6.360940513523804e-07,5.682814300624453e-07,4.515134208106113e-06,5.083415638168558e-06,122.155706,22.155705999999995,3.967499999999996e-08,42.42650278470826,0.6024251000000049,0.6024251000000049,0.101786887,0.797574899999995,0,100,10,5,0,2,8,8,1,10n,1,4n,8,25
5.238091434488129e-06,6.098193825174845e-07,5.275730946008509e-07,5.847910817005613e-06,6.3754839116064645e-06,123.521068,23.521068,4.517499999999995e-08,36.29618246776441,-1.4881610999999992,-1.4881610999999992,-1.88817725,2.888161099999999,0,100,10,5,-2,2,8,8,1,10n,1,4n,8,25
