dev,VBUS,ILOAD,TJ,NPU_LS,NPD_LS,NPD_HS,DT,CLKEN,VNEG,E_tot,ov_pct,margin,Vgs_spur_hs
13,200,2,125,6,8,8,35n,0,0,7.495685272227749e-06,2.158540500000001,-0.4137510000000191,1.663751000000019
13,50,2,25,6,2,8,5n,0,-2,5.915749804766323e-07,94.81073799999999,0.9187593989999999,-0.45025150999999997
13,100,10,25,6,2,8,5n,0,-2,5.080557240520835e-06,22.285308999999998,0.8688044399999999,-0.35178499999999957
13,200,10,125,6,2,8,5n,0,-2,1.5353134559524283e-05,20.469883999999993,0.46561695299999994,-0.1793920000000071
13,200,2,125,6,2,8,5n,0,-2,7.399274569873449e-06,21.848883,-0.7650603,-0.47714099999998894
13,50,2,25,8,8,1,10n,1,-2,6.591642927984307e-07,5.018796199999997,2.1952724931,-0.7952724931
13,100,10,25,8,8,1,10n,1,-2,4.9867303555128346e-06,23.895253999999994,2.29902201,-0.8990220099999999
13,200,10,125,8,8,1,10n,1,-2,1.532597607131963e-05,6.144690999999995,1.9983229999999992,-0.7483229999999992
13,200,2,125,8,8,1,10n,1,-2,8.637725862485e-06,25.121718,2.0103340000000003,-0.7603340000000003
13,50,2,25,6,2,8,5n,1,0,5.890734273905446e-07,114.97064800000003,0.6918007359999999,0.5928952439999999
13,100,10,25,6,2,8,5n,1,0,3.7217959694036436e-06,51.60498899999999,0.6650779000000013,0.7349220999999986
13,200,10,125,6,2,8,5n,1,0,0.00012991360468343104,171.00113800000003,-2.31660563,2.9475738000000007
13,200,2,125,6,2,8,5n,1,0,0.00017419422899626194,165.98411700000005,-2.26750016,2.91823325
13,50,2,25,6,2,4,10n,1,0,5.459268427106772e-07,34.438643600000006,0.7368492979999999,0.663150702
13,100,10,25,6,2,4,10n,1,0,4.141456128069514e-06,24.037079000000002,0.5563443999999946,0.8436556000000053
13,200,10,125,6,2,4,10n,1,0,0.00017368583161723783,171.020961,-2.31657735,3.3827183999999946
13,200,2,125,6,2,4,10n,1,0,0.00017386175070932867,166.00373150000004,-2.32163042,3.3474438000000006
13,50,2,25,2,2,8,15n,0,-2,1.220824552286602e-06,6.976125199999999,2.293835144,-0.893835144
13,100,10,25,2,2,8,15n,0,-2,6.503936653709553e-06,20.236362,2.346931139,-0.9469311390000001
13,200,10,125,2,2,8,15n,0,-2,1.847708460695161e-05,7.815441500000007,2.473872,-1.223872
13,200,2,125,2,2,8,15n,0,-2,9.68830844708662e-06,9.233475999999996,2.4918930000000046,-1.2418930000000046
13,50,2,25,8,2,4,15n,0,0,5.696834692375575e-07,2.7816296000000023,-0.2734553900000001,1.67345539
13,100,10,25,8,2,4,15n,0,0,4.244208485512932e-06,18.597212,-0.951870499999997,2.351870499999997
13,200,10,125,8,2,4,15n,0,0,1.3030542560253285e-05,8.560952499999999,-1.4393680000000018,2.6893680000000018
13,200,2,125,8,2,4,15n,0,0,7.178588646788096e-06,21.2243845,-1.440230999999983,2.690230999999983
13,50,2,25,1,2,8,25n,1,-2,1.4896914517041888e-06,10.748241199999995,3.041450146,-1.641450146
13,100,10,25,1,2,8,25n,1,-2,8.558851839588921e-06,21.045556000000005,3.01746891,-1.6174689100000001
13,200,10,125,1,2,8,25n,1,-2,2.1907350019257507e-05,8.032333499999993,3.0434218000000044,-1.7934218000000044
13,200,2,125,1,2,8,25n,1,-2,1.03185499077413e-05,2.9708755000000053,3.0458154999999962,-1.7958154999999962
13,50,2,25,2,8,8,25n,1,0,8.754541174195323e-07,5.752064399999995,1.025875785,0.3741242149999999
13,100,10,25,2,8,8,25n,1,0,5.159585941071312e-06,22.857138000000006,1.019074399999988,0.38092560000001185
13,200,10,125,2,8,8,25n,1,0,1.5402717438850647e-05,5.352124000000003,0.8661059999999736,0.3838940000000264
13,200,2,125,2,8,8,25n,1,0,0.00016625849711951032,172.870005,-1.68584449,2.6449996999999996
13,50,2,25,8,2,1,35n,0,-2,6.638897172141718e-07,11.957538200000002,0.663941037,0.736058963
13,100,10,25,8,2,1,35n,0,-2,6.38141533290588e-06,22.575902,0.03823340000000064,1.3617665999999993
13,200,10,125,8,2,1,35n,0,-2,1.4645848346985952e-05,8.339437000000004,-1.488078999999999,2.738078999999999
13,200,2,125,8,2,1,35n,0,-2,8.949794040993878e-06,3.5063724999999977,-0.8187977000000046,2.0687977000000046
13,50,2,25,8,8,1,5n,1,-2,4.527373323668446e-07,57.97979659999999,2.0242064999999996,-0.6242064999999997
13,100,10,25,8,8,1,5n,1,-2,5.158941133893408e-06,23.895253999999994,2.0721650000000067,-0.6721650000000068
13,200,10,125,8,8,1,5n,1,-2,1.5276785635617235e-05,4.0101549999999975,1.8686189999999954,-0.6186189999999954
13,200,2,125,8,8,1,5n,1,-2,6.149317472719342e-06,28.370081,1.8658399999999915,-0.6158399999999915
13,50,2,25,4,2,4,35n,0,0,7.033950587082121e-07,6.486059999999996,-0.0637947000000012,1.4637947000000011
13,100,10,25,4,2,4,35n,0,0,5.0542075930391835e-06,18.596861000000004,-0.2956889000000005,1.6956889000000004
13,200,10,125,4,2,4,35n,0,0,1.3877558490541256e-05,8.560530999999997,-0.5419430000000034,1.7919430000000034
13,200,2,125,4,2,4,35n,0,0,7.718231618678306e-06,2.2601965000000064,-0.5658200000000022,1.8158200000000022
13,50,2,25,8,2,1,5n,1,0,5.248514164627875e-07,114.96775600000001,0.2441899000000034,1.1558100999999965
13,100,10,25,8,2,1,5n,1,0,3.919788162856485e-06,51.534384999999986,0.27538400000001095,1.124615999999989
13,200,10,125,8,2,1,5n,1,0,2.5182217949357486e-05,49.0355385,-0.6527916300000001,1.1262230000000102
13,200,2,125,8,2,1,5n,1,0,0.00018074830055144929,165.94069050000002,-2.881458600000002,4.131458600000002
13,50,2,25,3,2,1,10n,0,-2,8.543055803249915e-07,18.440726400000003,0.7846579999999981,0.6153420000000018
13,100,10,25,3,2,1,10n,0,-2,5.045414507689493e-06,22.268721,0.4034881199999998,0.9965118800000001
13,200,10,125,3,2,1,10n,0,-2,1.5418992311094196e-05,8.266357,-0.01697439999999517,1.2669743999999952
13,200,2,125,3,2,1,10n,0,-2,7.76457423054246e-06,32.218738,0.5055288629999999,0.7444711370000001
13,50,2,25,1,2,4,10n,1,0,1.0246210626656968e-06,34.4489696,1.1528035339999998,0.24719646600000003
13,100,10,25,1,2,4,10n,1,0,6.318396159723124e-06,24.037347999999994,1.1304340700000002,0.26956592999999973
13,200,10,125,1,2,4,10n,1,0,1.8807822762881278e-05,5.159155999999996,0.9914670000000001,0.2585329999999999
13,200,2,125,1,2,4,10n,1,0,0.00017011323790021122,166.0356825,-2.30006764,3.349735000000001
13,50,2,25,1,8,4,15n,1,-2,1.4671659056870648e-06,8.798532800000004,2.989635163,-1.589635163
13,100,10,25,1,8,4,15n,1,-2,7.63415199461914e-06,23.873536999999995,2.96399927,-1.56399927
13,200,10,125,1,8,4,15n,1,-2,2.1533583534584157e-05,6.130604000000005,3.008305799999988,-1.758305799999988
13,200,2,125,1,8,4,15n,1,-2,1.0260174291023827e-05,2.3998670000000004,3.006952500000004,-1.7569525000000041
13,50,2,25,1,8,1,15n,0,0,1.0750058116974428e-06,7.079693599999998,-0.6849307999999987,2.0849307999999986
13,100,10,25,1,8,1,15n,0,0,6.600552791996555e-06,23.355873000000003,-1.0945446999999917,2.4945446999999916
13,200,10,125,1,8,1,15n,0,0,2.1405771158503397e-05,6.970679500000004,-1.2199870000000033,2.4699870000000033
13,200,2,125,1,8,1,15n,0,0,9.881875018557993e-06,3.6337515000000025,-1.060861999999986,2.310861999999986
14,50,2,25,6,2,1,10n,0,0,1.1722569576584216e-06,56.0548688,-2.9758202499999986,4.3758202499999985
14,100,10,25,6,2,1,10n,0,0,1.152007962462834e-05,21.845010000000002,-3.122298999999997,4.522298999999997
14,200,10,125,6,2,1,10n,0,0,3.73086644601993e-05,12.928533000000002,-3.6581119999999885,4.9081119999999885
14,200,2,125,6,2,1,10n,0,0,2.2749097621332725e-05,14.965706499999996,-3.9823089999999866,5.2323089999999866
14,50,2,25,1,2,8,10n,1,-2,1.4802289039717676e-06,32.92165360000001,3.1645319000000014,-1.7645319000000015
14,100,10,25,1,2,8,10n,1,-2,8.183036328407618e-06,24.485166000000007,3.1049213000000093,-1.7049213000000094
14,200,10,125,1,2,8,10n,1,-2,2.3580152595828834e-05,5.9496209999999925,2.976706000000007,-1.7267060000000072
14,200,2,125,1,2,8,10n,1,-2,9.770336705138925e-06,25.313365000000005,2.5793366300000002,-1.713105999999982
14,50,2,25,8,8,1,25n,1,-2,7.841240686998115e-07,9.958307199999993,2.6666814700000008,-1.2666814700000009
14,100,10,25,8,8,1,25n,1,-2,5.972810282297164e-06,23.371635999999995,2.315988800000001,-0.9159888000000009
14,200,10,125,8,8,1,25n,1,-2,1.566950033967326e-05,5.900698500000004,1.98034100000001,-0.7303410000000099
14,200,2,125,8,8,1,25n,1,-2,9.516376962487058e-06,2.9213385000000045,2.032956000000013,-0.7829560000000129
14,50,2,25,8,8,8,15n,0,0,6.391185880076727e-07,6.079546800000003,0.041092160000000266,1.3589078399999996
14,100,10,25,8,8,8,15n,0,0,4.09986602401522e-06,21.97497,-0.22269880000000208,1.622698800000002
14,200,10,125,8,8,8,15n,0,0,1.297519491712603e-05,5.482344499999997,-0.6321010000000058,1.8821010000000058
14,200,2,125,8,8,8,15n,0,0,7.925322976658254e-06,6.795742000000005,-0.6545859999999948,1.9045859999999948
14,50,2,25,2,2,1,15n,1,0,9.772167162175632e-07,4.413679200000004,0.854969499999997,0.5450305000000029
14,100,10,25,2,2,1,15n,1,0,5.293944215468403e-06,23.855351999999996,0.7877638000000018,0.6122361999999981
14,200,10,125,2,2,1,15n,1,0,1.612987877177713e-05,4.716139999999996,0.741928999999999,0.508071000000001
14,200,2,125,2,2,1,15n,1,0,8.090394906756095e-06,17.361593999999997,0.682153999999997,0.567846000000003
14,50,2,25,8,2,8,25n,0,0,6.692962944237295e-07,6.204702800000007,0.042983769999999755,1.3570162300000002
14,100,10,25,8,2,8,25n,0,0,4.876026668407342e-06,19.003411,-0.2188766000000002,1.6188766
14,200,10,125,8,2,8,25n,0,0,1.4305135991905883e-05,8.499514500000004,-0.6267399999999839,1.8767399999999839
14,200,2,125,8,2,8,25n,0,0,8.057904175525078e-06,1.482284000000007,-0.6467399999999941,1.896739999999994
14,50,2,25,2,8,4,15n,0,-2,1.2848308888359222e-06,6.731441200000006,1.8161342999999994,-0.4161342999999995
14,100,10,25,2,8,4,15n,0,-2,6.222249049687503e-06,24.133698999999993,1.6424316999999973,-0.24243169999999736
14,200,10,125,2,8,4,15n,0,-2,1.8101567426577254e-05,6.146006,1.418799000000007,-0.16879900000000703
14,200,2,125,2,8,4,15n,0,-2,9.975868122936388e-06,4.621077499999998,1.6439180000000135,-0.39391800000001354
14,50,2,25,4,8,8,25n,1,-2,1.0470865874356331e-06,9.895432999999997,2.964606600000001,-1.5646066000000012
14,100,10,25,4,8,8,25n,1,-2,6.663895306793474e-06,23.337632999999997,2.8213874000000003,-1.4213874000000004
14,200,10,125,4,8,8,25n,1,-2,1.7047592363462387e-05,5.877675999999995,2.6107500000000243,-1.3607500000000243
14,200,2,125,4,8,8,25n,1,-2,9.798052710317016e-06,2.890378999999996,2.6390180000000214,-1.3890180000000214
14,50,2,25,3,8,1,35n,0,-2,1.0474380649497877e-06,12.287249599999996,-0.5374970000000023,1.9374970000000022
14,100,10,25,3,8,1,35n,0,-2,8.410760445248525e-06,25.923833999999996,-1.3986157999999933,2.798615799999993
14,200,10,125,3,8,1,35n,0,-2,2.1675217722649248e-05,7.150531000000001,-1.7006629999999916,2.9506629999999916
14,200,2,125,3,8,1,35n,0,-2,1.151822857011058e-05,3.5874900000000025,-1.367539999999991,2.617539999999991
14,50,2,25,8,8,8,5n,1,0,5.029353768151213e-07,77.0398324,0.7479262899999983,0.6520737100000016
14,100,10,25,8,8,8,5n,1,0,3.999596929133572e-06,20.899946999999997,0.4720552999999952,0.9279447000000047
14,200,10,125,8,8,8,5n,1,0,1.2523328753611058e-05,7.032747499999999,0.24505999999999517,1.0049400000000048
14,200,2,125,8,8,8,5n,1,0,6.967760301379472e-06,10.176018999999997,0.3493489999999895,0.9006510000000105
14,50,2,25,6,8,4,35n,0,0,6.804324872037172e-07,6.928999599999997,-0.8332294899999995,2.2332294899999994
14,100,10,25,6,8,4,35n,0,0,4.956172668432525e-06,22.108445000000003,-0.8254070999999983,2.225407099999998
14,200,10,125,6,8,4,35n,0,0,1.434108317669879e-05,5.9503660000000025,-1.194878999999986,2.444878999999986
14,200,2,125,6,8,4,35n,0,0,8.606352405103898e-06,2.572799500000002,-1.0584589999999992,2.308458999999999
14,50,2,25,8,2,8,5n,0,-2,5.649115866663994e-07,110.81074000000001,-0.09456385000000012,-1.0682389400000005
14,100,10,25,8,2,8,5n,0,-2,4.764309711228361e-06,59.498975,-0.7274004999999999,-0.12449490000000196
14,200,10,125,8,2,8,5n,0,-2,1.5170217667408551e-05,33.96650650000001,-1.1880190800000001,-0.09019000000000688
14,200,2,125,8,2,8,5n,0,-2,7.883860706272019e-06,17.107530499999996,-1.82394575,-0.31729400000000396
14,50,2,25,8,8,4,10n,0,-2,7.842840207285132e-07,8.138565600000007,1.6096097500000002,-0.20960975000000026
14,100,10,25,8,8,4,10n,0,-2,4.998061598433445e-06,24.13369,1.0578236000000003,0.3421763999999996
14,200,10,125,8,8,4,10n,0,-2,1.5225780443125941e-05,6.1457254999999975,0.391114999999985,0.858885000000015
14,200,2,125,8,8,4,10n,0,-2,9.224738114454304e-06,24.211766999999995,0.6942809999999895,0.5557190000000105
14,50,2,25,3,8,1,10n,1,0,8.22700007161333e-07,12.751825600000004,0.8288328999999997,0.5711671000000003
14,100,10,25,3,8,1,10n,1,0,4.805460431286778e-06,21.731710000000007,0.7804950999999902,0.6195049000000097
14,200,10,125,3,8,1,10n,1,0,1.4956127718077452e-05,5.150951000000007,0.6946740000000204,0.5553259999999796
14,200,2,125,3,8,1,10n,1,0,7.794137293727756e-06,22.986074000000002,0.5633930000000191,0.6866069999999809
14,50,2,25,3,8,1,15n,1,-2,1.142325527983958e-06,6.686756399999992,2.9002843000000005,-1.5002843000000006
14,100,10,25,3,8,1,15n,1,-2,5.9848753787246235e-06,23.371594,2.7723521000000004,-1.3723521000000005
14,200,10,125,3,8,1,15n,1,-2,1.760427744165732e-05,5.900859499999996,2.5617459999999994,-1.3117459999999994
14,200,2,125,3,8,1,15n,1,-2,9.845542652684918e-06,4.668642500000004,2.5852990000000204,-1.3352990000000204
14,50,2,25,2,8,8,15n,0,0,9.69741866179605e-07,6.079584999999995,0.31660349999999715,1.0833965000000028
14,100,10,25,2,8,8,15n,0,0,5.2484516633321245e-06,21.975071999999997,0.34474710000000064,1.0552528999999993
14,200,10,125,2,8,8,15n,0,0,1.580846988153354e-05,5.482243499999995,0.13374500000000467,1.1162549999999953
14,200,2,125,2,8,8,15n,0,0,8.320128576493492e-06,6.793970000000002,0.22111599999999498,1.028884000000005
14,50,2,25,6,8,1,25n,1,-2,8.820714750822441e-07,9.958299199999999,2.732694,-1.332694
14,100,10,25,6,8,1,25n,1,-2,6.1754868071249345e-06,23.371628,2.452867599999999,-1.052867599999999
14,200,10,125,6,8,1,25n,1,-2,1.6095029261475286e-05,5.900756999999999,2.173770999999988,-0.9237709999999879
14,200,2,125,6,8,1,25n,1,-2,9.617857733691781e-06,2.921329499999999,2.214348000000001,-0.9643480000000011
14,50,2,25,3,8,8,25n,0,0,8.57390160370668e-07,6.0795690000000056,0.23625499999999766,1.1637450000000022
14,100,10,25,3,8,8,25n,0,0,4.788767234607408e-06,21.97502,0.35446059999999013,1.0455394000000098
14,200,10,125,3,8,8,25n,0,0,1.449925272570674e-05,5.482286999999999,0.09755200000000741,1.1524479999999926
14,200,2,125,3,8,8,25n,0,0,8.23081854096753e-06,2.405203,0.07571899999999232,1.1742810000000077
14,50,2,25,6,8,8,35n,0,0,6.873390902589936e-07,6.079551400000001,0.09587950000000012,1.3041204999999998
14,100,10,25,6,8,8,35n,0,0,4.81217943794722e-06,21.974977999999993,-0.04279910000000209,1.442799100000002
14,200,10,125,6,8,8,35n,0,0,1.3205732410835125e-05,5.4823174999999935,-0.3945369999999855,1.6445369999999855
14,200,2,125,6,8,8,35n,0,0,8.01466378097725e-06,2.405105500000005,-0.4200439999999901,1.67004399999999
14,50,2,25,8,8,4,35n,1,-2,7.948434382938559e-07,9.929947600000006,2.7534936800000005,-1.3534936800000006
14,100,10,25,8,8,4,35n,1,-2,7.033509394399351e-06,23.354854000000003,2.443056,-1.043056
14,200,10,125,8,8,4,35n,1,-2,1.584784411687311e-05,5.887730000000005,2.12727799999999,-0.8772779999999898
14,200,2,125,8,8,4,35n,1,-2,9.47300422666758e-06,2.9058914999999956,2.1752899999999897,-0.9252899999999897
14,50,2,25,6,2,8,5n,1,0,6.784922489692885e-07,113.046214,0.41906142299999993,0.6115880999999987
14,100,10,25,6,2,8,5n,1,0,3.89967285562202e-06,65.53840500000001,0.2879707699999998,0.8408404000000047
14,200,10,125,6,2,8,5n,1,0,1.233146849406351e-05,35.248763499999995,0.22278796999999995,0.901424999999989
14,200,2,125,6,2,8,5n,1,0,6.867514231138516e-06,18.488069499999995,0.26523850800000004,0.8002659999999935
14,50,2,25,6,2,8,5n,0,-2,6.528163659573932e-07,110.81089,-0.09456827000000012,-1.1608488000000001
14,100,10,25,6,2,8,5n,0,-2,4.931879406061412e-06,59.499165000000005,-0.7274137199999999,-0.33628269999999816
14,200,10,125,6,2,8,5n,0,-2,1.5423422255065387e-05,33.96637849999999,-1.1880715999999998,-0.37753400000002557
14,200,2,125,6,2,8,5n,0,-2,8.02403590741543e-06,17.107755999999995,-1.8239801400000002,-0.5997619999999984
14,50,2,25,6,2,4,10n,1,0,6.092093360352064e-07,41.738893399999995,0.7631985999999986,0.6368014000000013
14,100,10,25,6,2,4,10n,1,0,4.2740204462392046e-06,23.830623000000006,0.517584899999997,0.8824151000000029
14,200,10,125,6,2,4,10n,1,0,1.3627922006810435e-05,3.9183629999999994,0.3962659999999971,0.8537340000000029
14,200,2,125,6,2,4,10n,1,0,7.287240411268316e-06,19.9774005,0.36903499999999667,0.8809650000000033
14,50,2,25,8,8,1,10n,1,-2,7.668355034611317e-07,8.176728600000004,2.71250874,-1.3125087400000002
14,100,10,25,8,8,1,10n,1,-2,5.360465447817588e-06,23.371635999999995,2.528625999999997,-1.128625999999997
14,200,10,125,8,8,1,10n,1,-2,1.5590513892577368e-05,5.900698500000004,1.9694369999999992,-0.7194369999999992
14,200,2,125,8,8,1,10n,1,-2,8.932070048111587e-06,24.021379499999995,2.0818370000000073,-0.8318370000000073
14,50,2,25,2,2,8,15n,0,-2,1.3163516148249845e-06,5.343553400000006,2.6280161000000013,-1.2280161000000014
14,100,10,25,2,2,8,15n,0,-2,6.7504383810378065e-06,17.761331,2.5781318999999967,-1.1781318999999968
14,200,10,125,2,2,8,15n,0,-2,1.905489079458987e-05,8.880124499999994,2.3803299999999865,-1.1303299999999865
14,200,2,125,2,2,8,15n,0,-2,9.902828989027534e-06,15.925905999999998,2.058674628,-1.1898869999999988
14,50,2,25,8,2,4,15n,0,0,6.229647003430674e-07,16.231318799999997,-0.8986645200000001,2.29866452
14,100,10,25,8,2,4,15n,0,0,4.9877581186202905e-06,19.089208999999997,-0.7960590999999995,2.1960590999999994
14,200,10,125,8,2,4,15n,0,0,1.55623585882261e-05,9.107681,-1.3612449999999967,2.6112449999999967
14,200,2,125,8,2,4,15n,0,0,8.181054888029265e-06,20.242348500000006,-1.374951999999979,2.624951999999979
14,50,2,25,1,2,8,25n,1,-2,1.580303614748577e-06,10.889815400000002,3.1621952999999983,-1.7621952999999984
14,100,10,25,1,2,8,25n,1,-2,8.754421831412738e-06,24.485166000000007,3.0943484999999895,-1.6943484999999896
14,200,10,125,1,2,8,25n,1,-2,2.336789070458644e-05,6.486749000000003,2.976649000000009,-1.726649000000009
14,200,2,125,1,2,8,25n,1,-2,1.0745644230525817e-05,2.6028519999999986,2.9637419999999963,-1.7137419999999963
14,50,2,25,2,8,8,25n,1,0,9.690142575600653e-07,6.007273600000006,1.0283129999999985,0.37168700000000143
14,100,10,25,2,8,8,25n,1,0,5.330114224506474e-06,21.684521000000004,1.0186945999999977,0.38130540000000224
14,200,10,125,2,8,8,25n,1,0,1.6101759367615962e-05,5.037082499999997,0.8334490000000017,0.41655099999999834
14,200,2,125,2,8,8,25n,1,0,8.335691797446925e-06,2.174801000000002,0.81570099999999,0.43429900000001
14,50,2,25,8,2,1,35n,0,-2,7.177690673976064e-07,12.993914399999994,-0.8209475900000007,2.2209475900000006
14,100,10,25,8,2,1,35n,0,-2,7.498149947758261e-06,20.170529000000002,-1.6326960000000015,3.0326960000000014
14,200,10,125,8,2,1,35n,0,-2,2.0627485329711238e-05,9.720894999999999,-2.39308699999998,3.64308699999998
14,200,2,125,8,2,1,35n,0,-2,1.1163808584460315e-05,3.6592619999999982,-2.2117760000000004,3.4617760000000004
14,50,2,25,4,2,4,35n,0,0,8.055423261806418e-07,7.0795169999999965,-0.7288947999999995,2.1288947999999994
14,100,10,25,4,2,4,35n,0,0,5.687860687908718e-06,19.089194000000006,-0.8384995999999973,2.2384995999999973
14,200,10,125,4,2,4,35n,0,0,1.62537984006875e-05,9.107762500000007,-1.0712880000000098,2.32128800000001
14,200,2,125,4,2,4,35n,0,0,8.783097733505124e-06,2.3387149999999934,-0.7235729999999876,1.9735729999999876
14,50,2,25,8,8,1,5n,1,-2,5.117805024098165e-07,66.826911,1.6188070999999993,-0.21880709999999937
14,100,10,25,8,8,1,5n,1,-2,5.193781854516988e-06,23.108823,1.665921999999989,-0.2659219999999891
14,200,10,125,8,8,1,5n,1,-2,1.5213761989404933e-05,3.4665860000000066,1.4906430000000057,-0.2406430000000057
14,200,2,125,8,8,1,5n,1,-2,6.350597175950352e-06,20.701881999999998,1.4774610000000052,-0.22746100000000524
14,50,2,25,8,2,1,5n,1,0,5.872371350370599e-07,113.06304600000001,-0.010832900000002699,1.4108329000000026
14,100,10,25,8,2,1,5n,1,0,4.1325267054512894e-06,65.52760799999999,0.012886000000003062,1.3871139999999968
14,200,10,125,8,2,1,5n,1,0,1.255241821904299e-05,35.241600000000005,-0.12201799999999707,1.372017999999997
14,200,2,125,8,2,1,5n,1,0,6.446746230609868e-06,18.487564500000005,-0.1390350000000069,1.389035000000007
14,50,2,25,1,2,4,10n,1,0,1.0583896664915503e-06,41.74401040000001,1.0362757999999999,0.36372420000000005
14,100,10,25,1,2,4,10n,1,0,6.758667058362673e-06,23.830562999999998,0.9138263999999992,0.48617360000000076
14,200,10,125,1,2,4,10n,1,0,2.0276103998462562e-05,3.9170249999999953,0.8396149999999807,0.4103850000000193
14,200,2,125,1,2,4,10n,1,0,8.208823183009576e-06,19.9763595,0.631068807,0.36042500000002065
14,50,2,25,3,2,1,10n,0,-2,8.422465296760051e-07,35.360100999999986,-0.783223,2.183223
14,100,10,25,3,2,1,10n,0,-2,6.382300920718046e-06,16.931557999999995,-1.4714741000000005,2.8714741000000004
14,200,10,125,3,2,1,10n,0,-2,2.0452426731468216e-05,8.541597999999993,-1.6568940000000225,2.9068940000000225
14,200,2,125,3,2,1,10n,0,-2,9.200897704015275e-06,26.147999999999996,-1.410808000000003,2.660808000000003
14,50,2,25,1,8,1,15n,0,0,1.6473057485905596e-06,6.292834400000004,-1.4989644999999983,2.898964499999998
14,100,10,25,1,8,1,15n,0,0,1.1074467231600018e-05,23.712638999999996,-1.8382858,3.2382858
14,200,10,125,1,8,1,15n,0,0,3.336342612346591e-05,6.742888500000006,-1.9261110000000201,3.17611100000002
14,200,2,125,1,8,1,15n,0,0,1.5654941554864775e-05,6.6844454999999945,-1.8212240000000008,3.071224000000001
14,50,2,25,1,8,4,15n,1,-2,1.5469242496101572e-06,6.683010800000005,3.1133815000000005,-1.7133815000000006
14,100,10,25,1,8,4,15n,1,-2,7.99092446037488e-06,23.354596,3.0413629999999983,-1.6413629999999984
14,200,10,125,1,8,4,15n,1,-2,2.3060393405828255e-05,5.888906500000005,2.9228490000000136,-1.6728490000000136
14,200,2,125,1,8,4,15n,1,-2,1.065124780072629e-05,4.671218499999995,2.913774999999987,-1.663774999999987
15,50,2,25,8,8,1,25n,1,-2,7.56813994648105e-07,10.023543599999996,2.6692175599999994,-1.2692175599999995
15,100,10,25,8,8,1,25n,1,-2,5.944971079087887e-06,23.477503,2.3011927000000028,-0.9011927000000028
15,200,10,125,8,8,1,25n,1,-2,1.5544953558068968e-05,5.9581005000000005,1.967807999999991,-0.7178079999999909
15,200,2,125,8,8,1,25n,1,-2,9.435822576857822e-06,2.8850895000000065,2.0219319999999925,-0.7719319999999925
15,50,2,25,8,8,8,15n,0,0,6.211085571254609e-07,5.948658600000001,0.11434666000000027,1.2856533399999996
15,100,10,25,8,8,8,15n,0,0,4.039160210849198e-06,22.321870000000004,-0.23829140000000004,1.6382914
15,200,10,125,8,8,8,15n,0,0,1.279178489258124e-05,5.562775000000001,-0.6533909999999992,1.9033909999999992
15,200,2,125,8,8,8,15n,0,0,7.813941381340117e-06,6.087207500000005,-0.6615219999999908,1.9115219999999908
15,50,2,25,6,2,1,10n,0,0,9.142090991193878e-07,61.8897278,-2.8832018199999987,4.283201819999999
15,100,10,25,6,2,1,10n,0,0,9.857062310910235e-06,18.15925,-3.026933499999997,4.426933499999997
15,200,10,125,6,2,1,10n,0,0,3.29097933838667e-05,8.828126999999995,-3.5336340000000064,4.783634000000006
15,200,2,125,6,2,1,10n,0,0,1.906482273316651e-05,12.874996999999993,-3.934808000000004,5.184808000000004
15,50,2,25,1,2,8,10n,1,-2,1.4662195506699654e-06,30.488912599999995,3.1889034999999963,-1.7889034999999964
15,100,10,25,1,2,8,10n,1,-2,8.055145058950601e-06,24.116384999999994,3.098601270000001,-1.698601270000001
15,200,10,125,1,2,8,10n,1,-2,2.31565783921972e-05,6.6153189999999995,3.009287999999998,-1.759287999999998
15,200,2,125,1,2,8,10n,1,-2,9.713606473214991e-06,26.763396999999994,2.51293674,-1.741991000000013
15,50,2,25,2,8,4,15n,0,-2,1.2639118642719828e-06,7.208198600000003,1.9808190999999993,-0.5808190999999994
15,100,10,25,2,8,4,15n,0,-2,6.167169172996416e-06,24.07405199999999,1.8506694000000095,-0.45066940000000955
15,200,10,125,2,8,4,15n,0,-2,1.7908976361686438e-05,6.187714,1.630283999999989,-0.38028399999998896
15,200,2,125,2,8,4,15n,0,-2,9.910083926566548e-06,4.120625000000004,1.8196928000000057,-0.5696928000000057
15,50,2,25,2,2,1,15n,1,0,9.56855677031813e-07,4.756962200000004,0.8920840999999995,0.5079159000000004
15,100,10,25,2,2,1,15n,1,0,5.255027560802198e-06,23.956700999999995,0.8184928000000098,0.5815071999999901
15,200,10,125,2,2,1,15n,1,0,1.5894537541148086e-05,4.866416000000001,0.7277649999999767,0.5222350000000233
15,200,2,125,2,2,1,15n,1,0,8.022123058089733e-06,17.198902000000004,0.6916040000000123,0.5583959999999877
15,50,2,25,4,8,8,25n,1,-2,1.0198205457340096e-06,9.951920000000001,2.941940705,-1.541940705
15,100,10,25,4,8,8,25n,1,-2,6.631862292547719e-06,23.442725999999993,2.8145572000000043,-1.4145572000000044
15,200,10,125,4,8,8,25n,1,-2,1.691677826842657e-05,5.936938999999995,2.6077899999999943,-1.3577899999999943
15,200,2,125,4,8,8,25n,1,-2,9.717005381719391e-06,2.857123999999999,2.637018000000012,-1.3870180000000119
15,50,2,25,8,2,8,25n,0,0,6.488318879415057e-07,6.080485999999994,0.11582788999999982,1.28417211
15,100,10,25,8,2,8,25n,0,0,4.737959243308052e-06,18.904221000000007,-0.23486469999999438,1.6348646999999943
