t_us,vout_closed,vout_open,iout,vin
460.6152,40.0789,49.2701,5.3414,100.000
460.9902,40.1190,49.2670,5.6439,100.000
461.3653,40.1407,49.2632,4.9567,100.000
461.7404,40.1642,49.2623,4.2698,100.000
462.1155,40.2182,49.2599,4.0311,100.000
462.4906,40.2390,49.2573,5.0265,100.000
462.8657,40.2741,49.2539,5.9085,100.000
463.2408,40.3008,49.2515,5.2185,100.000
463.6159,40.3242,49.2512,4.5286,100.000
463.9910,40.3482,49.2521,3.8392,100.000
464.3661,40.4005,49.2509,4.7162,100.000
464.7412,40.4206,49.2498,5.7036,100.000
465.1163,40.4615,49.2482,5.4675,100.000
465.4914,40.4843,49.2476,4.7746,100.000
465.8665,40.5083,49.2470,4.0822,100.000
466.2416,40.5607,49.2460,4.3913,100.000
466.6167,40.5808,49.2459,5.3784,100.000
466.9917,40.6205,49.2460,5.7013,100.000
467.3668,40.6421,49.2461,5.0055,100.000
467.7419,40.6654,49.2466,4.3101,100.000
468.1170,40.7189,49.2481,4.0702,100.000
468.4921,40.7395,49.2485,5.0570,100.000
468.8672,40.7626,49.2489,5.9767,100.000
469.2423,40.8010,49.2507,5.2781,100.000
469.6174,40.8243,49.2520,4.5797,100.000
469.9925,40.8484,49.2537,3.8818,100.000
470.3676,40.9002,49.2572,4.7557,100.000
470.7427,40.9202,49.2583,5.7345,100.000
471.1178,40.9605,49.2616,5.5191,100.000
471.4929,40.9829,49.2635,4.8177,100.000
471.8680,41.0066,49.2658,4.1167,100.000
472.2431,41.0589,49.2715,4.4237,100.000
472.6182,41.0791,49.2734,5.4021,100.000
472.9932,41.1191,49.2752,5.7821,100.000
473.3683,41.1409,49.2804,5.0778,100.000
473.7434,41.1645,49.2831,4.3738,100.000
474.1185,41.2188,49.2905,4.1289,100.000
474.4936,41.2395,49.2934,5.1069,100.000
474.8687,41.2597,49.2963,6.0506,100.000
475.2438,41.3014,49.3030,5.3430,100.000
475.6189,41.3247,49.3066,4.6359,100.000
475.9940,41.3487,49.3106,3.9295,100.000
476.3691,41.4011,49.3200,4.7990,100.000
476.7442,41.4212,49.3233,5.7690,100.000
477.1193,41.4620,49.3311,5.5943,100.000
477.4944,41.4846,49.3350,4.8843,100.000
477.8695,41.5084,49.3390,4.1748,100.000
478.2446,41.5608,49.3493,4.4770,100.000
478.6197,41.5808,49.3528,5.4465,100.000
478.9947,41.6202,49.3561,5.8305,100.000
479.3698,41.6416,49.3644,5.1176,100.000
479.7449,41.6646,49.3687,4.4051,100.000
480.1200,41.7179,49.3800,4.1588,100.000
480.4951,41.7383,49.3839,5.1280,100.000
480.8702,41.7578,49.3876,6.0900,100.000
481.2453,41.7990,49.3963,5.3923,100.000
481.6204,41.8220,49.4009,4.6767,100.000
481.9955,41.8460,49.4060,3.9618,100.000
482.3706,41.8979,49.4171,4.8338,100.000
482.7457,41.9179,49.4206,5.7952,100.000
483.1208,41.9585,49.4291,5.6533,100.000
483.4959,41.9810,49.4339,4.9348,100.000
483.8710,42.0049,49.4393,4.2167,100.000
484.2461,42.0576,49.4514,4.5217,100.000
484.6212,42.0779,49.4552,5.4826,100.000
484.9962,42.1181,49.4589,5.9190,100.000
485.3713,42.1401,49.4681,5.1976,100.000
485.7464,42.1637,49.4726,4.4765,100.000
486.1215,42.2182,49.4841,4.2305,100.000
486.4966,42.2390,49.4881,5.1909,100.000
486.8717,42.2589,49.4918,6.1440,100.000
487.2468,42.3008,49.5003,5.4647,100.000
487.6219,42.3242,49.5044,4.7406,100.000
487.9970,42.3484,49.5086,4.0170,100.000
488.3721,42.4005,49.5190,4.8843,100.000
488.7472,42.4204,49.5226,5.8369,100.000
489.1223,42.4607,49.5305,5.7176,100.000
489.4974,42.4833,49.5343,4.9905,100.000
489.8725,42.5072,49.5380,4.2639,100.000
490.2476,42.5597,49.5479,4.5626,100.000
490.6227,42.5797,49.5516,5.5147,100.000
490.9977,42.6194,49.5554,5.9752,100.000
491.3728,42.6410,49.5635,5.2452,100.000
491.7479,42.6643,49.5679,4.5155,100.000
492.1230,42.7181,49.5786,4.2633,100.000
492.4981,42.7387,49.5819,5.2150,100.000
492.8732,42.7583,49.5848,6.1596,100.000
493.2483,42.7997,49.5927,5.5220,100.000
493.6234,42.8229,49.5968,4.7893,100.000
493.9985,42.8472,49.6012,4.0572,100.000
494.3736,42.8991,49.6115,4.9202,100.000
494.7487,42.9191,49.6150,5.8642,100.000
495.1238,42.9595,49.6227,5.7854,100.000
495.4989,42.9821,49.6265,5.0498,100.000
495.8740,43.0060,49.6305,4.3146,100.000
496.2491,43.0585,49.6405,4.6112,100.000
496.6242,43.0785,49.6439,5.5546,100.000
496.9992,43.1179,49.6473,6.0359,100.000
497.3743,43.1394,49.6551,5.2974,100.000
497.7494,43.1626,49.6592,4.5593,100.000
498.1245,43.2158,49.6696,4.3031,100.000
498.4996,43.2362,49.6729,5.2461,100.000
498.8747,43.2556,49.6760,6.1820,100.000
499.2498,43.2968,49.6837,5.5759,100.000
499.6249,43.3199,49.6877,4.8347,100.000
500.0000,43.3441,49.6919,4.0942,100.000
500.3751,43.3954,49.7016,4.9582,100.000
500.7502,43.4155,49.7049,5.8935,100.000
501.1253,43.4576,49.7121,5.8509,100.000
501.5004,43.4798,49.7158,5.1068,100.000
501.8755,43.5029,49.7199,4.3631,100.000
502.2506,43.5553,49.7290,4.6590,100.000
502.6257,43.5754,49.7316,5.5937,100.000
503.0008,43.6151,49.7340,6.1122,100.000
503.3758,43.6369,49.7406,5.3652,100.000
503.7509,43.6602,49.7437,4.6185,100.000
504.1260,43.7138,49.7517,4.3576,100.000
504.5011,43.7344,49.7542,5.2919,100.000
504.8762,43.7542,49.7566,6.2191,100.000
505.2513,43.7972,49.7619,5.6450,100.000
505.6264,43.8198,49.7647,4.8953,100.000
506.0015,43.8431,49.7676,4.1462,100.000
506.3766,43.8944,49.7737,5.0009,100.000
506.7517,43.9144,49.7755,5.9275,100.000
507.1268,43.9553,49.7795,5.9120,100.000
507.5019,43.9777,49.7814,5.1594,100.000
507.8770,44.0012,49.7831,4.4072,100.000
508.2521,44.0536,49.7877,4.6995,100.000
508.6272,44.0737,49.7894,5.6255,100.000
509.0023,44.1141,49.7910,6.1840,100.000
509.3773,44.1358,49.7942,5.4284,100.000
509.7524,44.1590,49.7956,4.6732,100.000
510.1275,44.2129,49.7989,4.4177,100.000
510.5026,44.2335,49.7999,5.3431,100.000
510.8777,44.2532,49.8008,6.2616,100.000
511.2528,44.2952,49.8025,5.7017,100.000
511.6279,44.3180,49.8034,4.9434,100.000
512.0030,44.3418,49.8045,4.1856,100.000
512.3781,44.3936,49.8058,5.0483,100.000
512.7532,44.4135,49.8057,5.9661,100.000
513.1283,44.4543,49.8062,5.9794,100.000
513.5034,44.4767,49.8065,5.2182,100.000
513.8785,44.5002,49.8069,4.4574,100.000
514.2536,44.5530,49.8074,4.7479,100.000
514.6287,44.5730,49.8074,5.6651,100.000
515.0038,44.6128,49.8072,6.2433,100.000
515.3788,44.6343,49.8074,5.4792,100.000
515.7539,44.6572,49.8073,4.7155,100.000
516.1290,44.7108,49.8071,4.4511,100.000
516.5041,44.7312,49.8071,5.3679,100.000
516.8792,44.7506,49.8071,6.2778,100.000
517.2543,44.7918,49.8066,5.7624,100.000
517.6294,44.8146,49.8065,4.9957,100.000
518.0045,44.8387,49.8065,4.2293,100.000
518.3796,44.8910,49.8051,5.0910,100.000
518.7547,44.9108,49.8037,6.0002,100.000
519.1298,44.9495,49.8020,6.0488,100.000
519.5049,44.9725,49.8016,5.2791,100.000
519.8800,44.9971,49.8017,4.5098,100.000
520.2551,45.0518,49.8005,4.8056,100.000
520.6302,45.0720,49.7993,5.7140,100.000
521.0053,45.1101,49.7979,6.3260,100.000
521.3803,45.1320,49.7958,5.5534,100.000
521.7554,45.1559,49.7947,4.7811,100.000
522.1305,45.2113,49.7914,4.5083,100.000
522.5056,45.2319,49.7901,5.4163,100.000
522.8807,45.2517,49.7886,6.3174,100.000
523.2558,45.2944,49.7858,5.8263,100.000
523.6309,45.3166,49.7846,5.0510,100.000
524.0060,45.3396,49.7836,4.2759,100.000
524.3811,45.3904,49.7800,5.1311,100.000
524.7562,45.4113,49.7782,6.0315,100.000
525.1313,45.4630,49.7748,6.1043,100.000
525.5064,45.4817,49.7733,5.3260,100.000
525.8815,45.4994,49.7718,4.5482,100.000
526.2566,45.5499,49.7676,4.8475,100.000
526.6317,45.5708,49.7660,5.7472,100.000
527.0068,45.6236,49.7643,6.3994,100.000
527.3818,45.6430,49.7607,5.6182,100.000
527.7569,45.6613,49.7589,4.8374,100.000
528.1320,45.7120,49.7542,4.5671,100.000
528.5071,45.7325,49.7521,5.4662,100.000
528.8822,45.7518,49.7498,6.3586,100.000
529.2573,45.7919,49.7459,5.8866,100.000
529.6324,45.8151,49.7443,5.1027,100.000
530.0075,45.8397,49.7432,4.3189,100.000
530.3826,45.8925,49.7381,5.1772,100.000
530.7577,45.9120,49.7354,6.0688,100.000
531.1328,45.9497,49.7306,6.1792,100.000
531.5079,45.9728,49.7285,5.3923,100.000
531.8830,45.9977,49.7264,4.6059,100.000
532.2581,46.0525,49.7199,4.8916,100.000
532.6332,46.0727,49.7165,5.7826,100.000
533.0083,46.1125,49.7130,6.4592,100.000
533.3833,46.1342,49.7080,5.6694,100.000
533.7584,46.1574,49.7064,4.8800,100.000
534.1335,46.2123,49.7015,4.6122,100.000
534.5086,46.2327,49.6985,5.5025,100.000
534.8837,46.2515,49.6953,6.3862,100.000
535.2588,46.2896,49.6896,5.9500,100.000
535.6339,46.3133,49.6872,5.1575,100.000
536.0090,46.3387,49.6850,4.3653,100.000
536.3841,46.3915,49.6772,5.2078,100.000
536.7592,46.4106,49.6724,6.0908,100.000
537.1343,46.4473,49.6664,6.2338,100.000
537.5094,46.4703,49.6640,5.4385,100.000
537.8845,46.4951,49.6625,4.6436,100.000
538.2596,46.5505,49.6567,4.9366,100.000
538.6347,46.5705,49.6541,5.8189,100.000
539.0098,46.6076,49.6513,6.5412,100.000
539.3848,46.6304,49.6451,5.7429,100.000
539.7599,46.6548,49.6424,4.9449,100.000
540.1350,46.7116,49.6349,4.6665,100.000
540.5101,46.7320,49.6316,5.5481,100.000
540.8852,46.7510,49.6279,6.4230,100.000
541.2603,46.7898,49.6210,6.0134,100.000
541.6354,46.8134,49.6177,5.2124,100.000
542.0105,46.8389,49.6141,4.4113,100.000
542.3856,46.8914,49.6055,5.2635,100.000
542.7607,46.9115,49.6025,6.1377,100.000
543.1358,46.9540,49.5954,6.3075,100.000
543.5109,46.9759,49.5920,5.5035,100.000
543.8860,46.9985,49.5885,4.7001,100.000
544.2611,47.0516,49.5789,4.9810,100.000
544.6362,47.0715,49.5743,5.8545,100.000
545.0113,47.1062,49.5696,6.6051,100.000
545.3863,47.1311,49.5628,5.7982,100.000
545.7614,47.1556,49.5601,4.9917,100.000
546.1365,47.2123,49.5525,4.7229,100.000
546.5116,47.2332,49.5479,5.5956,100.000
546.8867,47.2533,49.5424,6.4618,100.000
547.2618,47.2967,49.5360,6.0940,100.000
547.6369,47.3194,49.5335,5.2844,100.000
548.0120,47.3434,49.5317,4.4746,100.000
548.3871,47.3956,49.5245,5.3193,100.000
548.7622,47.4152,49.5211,6.1847,100.000
549.1373,47.4532,49.5146,6.3788,100.000
549.5124,47.4765,49.5118,5.5663,100.000
549.8875,47.5015,49.5093,4.7542,100.000
550.2626,47.5562,49.5018,5.0429,100.000
550.6377,47.5768,49.4974,5.9075,100.000
551.0128,47.6149,49.4931,6.6682,100.000
551.3878,47.6425,49.4882,5.8527,100.000
551.7629,47.6639,49.4866,5.0375,100.000
552.1380,47.7167,49.4820,4.7606,100.000
552.5131,47.7371,49.4786,5.6246,100.000
552.8882,47.7560,49.4744,6.4821,100.000
553.2633,47.7949,49.4703,6.1438,100.000
553.6384,47.8186,49.4689,5.3257,100.000
554.0135,47.8458,49.4685,4.5070,100.000
554.3886,47.8972,49.4637,5.3542,100.000
554.7637,47.9166,49.4603,6.2108,100.000
555.1388,47.9544,49.4565,6.4409,100.000
555.5139,47.9774,49.4554,5.6197,100.000
555.8890,48.0022,49.4556,4.7991,100.000
556.2641,48.0576,49.4536,5.0877,100.000
556.6392,48.0777,49.4519,5.9435,100.000
557.0143,48.0997,49.4501,6.7413,100.000
557.3893,48.1372,49.4477,5.9172,100.000
557.7644,48.1614,49.4470,5.0934,100.000
558.1395,48.2179,49.4450,4.8145,100.000
558.5146,48.2383,49.4440,5.6697,100.000
558.8897,48.2571,49.4429,6.5184,100.000
559.2648,48.2957,49.4414,6.1992,100.000
559.6399,48.3192,49.4413,5.3724,100.000
560.0150,48.3485,49.4417,4.5451,100.000
560.3901,48.3970,49.4400,5.3926,100.000
560.7652,48.4171,49.4385,6.2406,100.000
561.1403,48.4593,49.4367,6.5069,100.000
561.5154,48.4812,49.4365,5.6772,100.000
561.8905,48.5039,49.4367,4.8481,100.000
562.2656,48.5567,49.4358,5.1286,100.000
562.6407,48.5769,49.4337,5.9757,100.000
563.0158,48.5968,49.4315,6.8015,100.000
563.3908,48.6398,49.4316,5.9682,100.000
563.7659,48.6623,49.4331,5.1360,100.000
564.1410,48.7161,49.4359,4.8634,100.000
564.5161,48.7368,49.4345,5.7098,100.000
564.8912,48.7566,49.4319,6.5498,100.000
565.2663,48.7991,49.4322,6.2786,100.000
565.6414,48.8216,49.4335,5.4433,100.000
566.0165,48.8482,49.4367,4.6075,100.000
566.3916,48.8974,49.4369,5.4430,100.000
566.7667,48.9174,49.4352,6.2822,100.000
567.1418,48.9589,49.4350,6.5754,100.000
567.5169,48.9811,49.4363,5.7371,100.000
567.8920,49.0042,49.4391,4.8994,100.000
568.2671,49.0576,49.4425,5.1805,100.000
568.6422,49.0780,49.4424,6.0188,100.000
569.0173,49.0977,49.4420,6.8509,100.000
569.3923,49.1408,49.4438,6.0356,100.000
569.7674,49.1635,49.4450,5.1948,100.000
570.1425,49.2180,49.4478,4.9207,100.000
570.5176,49.2387,49.4474,5.7583,100.000
570.8927,49.2585,49.4459,6.5895,100.000
571.2678,49.3011,49.4479,6.3382,100.000
571.6429,49.3235,49.4501,5.4943,100.000
572.0180,49.3515,49.4550,4.6498,100.000
572.3931,49.3985,49.4574,5.4829,100.000
572.7682,49.4182,49.4579,6.3133,100.000
573.1433,49.4594,49.4598,6.6281,100.000
573.5184,49.4811,49.4610,5.7813,100.000
573.8935,49.5035,49.4625,4.9350,100.000
574.2686,49.5562,49.4650,5.2131,100.000
574.6437,49.5763,49.4643,6.0427,100.000
575.0188,49.5959,49.4636,6.8662,100.000
575.3938,49.6388,49.4660,6.0898,100.000
575.7689,49.6614,49.4686,5.2405,100.000
576.1440,49.7153,49.4744,4.9632,100.000
576.5191,49.7359,49.4753,5.7921,100.000
576.8942,49.7557,49.4760,6.6147,100.000
577.2693,49.7985,49.4789,6.4071,100.000
577.6444,49.8211,49.4810,5.5547,100.000
578.0195,49.8557,49.4850,4.7167,100.000
578.3946,49.8972,49.4876,5.5453,100.000
578.7697,49.9174,49.4880,6.3669,100.000
579.1448,49.9596,49.4908,6.7050,100.000
579.5199,49.9815,49.4926,5.8497,100.000
579.8950,50.0040,49.4946,4.9948,100.000
580.2701,50.0566,49.4994,5.2641,100.000
580.6452,50.0767,49.5009,6.0850,100.000
581.0203,50.0963,49.5024,6.8997,100.000
581.3953,50.1393,49.5062,6.1491,100.000
581.7704,50.1614,49.5084,5.2912,100.000
582.1455,50.2148,49.5137,5.0043,100.000
582.5206,50.2353,49.5152,5.8245,100.000
582.8957,50.2551,49.5165,6.6385,100.000
583.2708,50.2980,49.5205,6.4709,100.000
583.6459,50.3202,49.5226,5.6100,100.000
584.0210,50.3547,49.5262,4.7644,100.000
584.3961,50.3961,49.5300,5.5843,100.000
584.7712,50.4164,49.5317,6.3972,100.000
585.1463,50.4595,49.5359,6.7821,100.000
585.5214,50.4815,49.5384,5.9182,100.000
585.8965,50.5041,49.5415,5.0548,100.000
586.2716,50.5575,49.5476,5.3347,100.000
586.6467,50.5780,49.5487,6.1466,100.000
587.0218,50.5979,49.5497,6.9525,100.000
587.3968,50.6416,49.5544,6.2127,100.000
587.7719,50.6635,49.5574,5.3462,100.000
588.1470,50.7165,49.5646,5.0529,100.000
588.5221,50.7369,49.5668,5.8643,100.000
588.8972,50.7567,49.5689,6.6695,100.000
589.2723,50.7998,49.5739,6.5297,100.000
589.6474,50.8216,49.5765,5.6602,100.000
590.0225,50.8569,49.5815,4.8104,100.000
590.3976,50.8966,49.5855,5.6215,100.000
590.7727,50.9168,49.5873,6.4257,100.000
591.1478,50.9591,49.5920,6.8510,100.000
591.5229,50.9812,49.5946,5.9785,100.000
591.8980,51.0042,49.5977,5.1065,100.000
592.2731,51.0579,49.6043,5.3796,100.000
592.6482,51.0784,49.6063,6.1828,100.000
593.0233,51.0982,49.6081,6.9800,100.000
593.3983,51.1418,49.6130,6.2820,100.000
593.7734,51.1643,49.6153,5.4070,100.000
594.1485,51.2184,49.6212,5.1236,100.000
594.5236,51.2391,49.6230,5.9260,100.000
594.8987,51.2588,49.6249,6.7224,100.000
595.2738,51.3015,49.6293,6.5913,100.000
595.6489,51.3235,49.6316,5.7132,100.000
596.0240,51.3593,49.6360,4.8564,100.000
596.3991,51.3982,49.6399,5.6587,100.000
596.7742,51.4180,49.6418,6.4542,100.000
597.1493,51.4596,49.6458,6.9022,100.000
597.5244,51.4813,49.6481,6.0211,100.000
597.8995,51.5037,49.6507,5.1406,100.000
598.2746,51.5570,49.6560,5.4156,100.000
598.6497,51.5775,49.6571,6.2101,100.000
599.0248,51.5975,49.6582,6.9987,100.000
599.3998,51.6397,49.6615,6.3518,100.000
599.7749,51.6587,49.6620,5.4681,100.000
600.1500,51.7116,49.6646,5.1797,100.000
600.5251,51.7291,49.6683,5.9733,100.000
600.9002,51.7459,49.6737,6.7609,100.000
601.2753,51.7770,49.6774,6.3322,100.000
601.6504,51.7904,49.6778,5.4462,100.000
602.0255,51.8115,49.6782,4.6029,100.000
602.4006,51.8230,49.6804,5.3988,100.000
602.7757,51.8269,49.6816,6.1883,100.000
603.1508,51.8284,49.6843,5.9704,100.000
603.5259,51.8266,49.6856,5.0836,100.000
603.9010,51.8214,49.6869,4.1981,100.000
604.2761,51.8080,49.6899,4.4770,100.000
604.6512,51.8042,49.6907,5.2724,100.000
605.0263,51.8001,49.6915,6.0608,100.000
605.4014,51.7828,49.6938,5.1777,100.000
605.7764,51.7735,49.6948,4.2926,100.000
606.1515,51.7501,49.6974,4.0054,100.000
606.5266,51.7429,49.6980,4.8049,100.000
606.9017,51.7362,49.6981,5.5992,100.000
607.2768,51.7226,49.7001,5.5713,100.000
607.6519,51.7166,49.7015,4.6867,100.000
608.0270,51.7058,49.7047,3.8388,100.000
608.4021,51.6973,49.7060,4.6408,100.000
608.7772,51.6930,49.7068,5.4370,100.000
609.1523,51.6837,49.7084,5.9304,100.000
609.5274,51.6795,49.7090,5.0461,100.000
609.9025,51.6756,49.7096,4.1630,100.000
610.2776,51.6653,49.7109,4.4399,100.000
610.6527,51.6610,49.7116,5.2381,100.000
611.0278,51.6566,49.7122,6.0309,100.000
611.4029,51.6475,49.7128,5.3172,100.000
611.7779,51.6432,49.7130,4.4342,100.000
612.1530,51.6313,49.7133,4.1676,100.000
612.5281,51.6269,49.7130,4.9682,100.000
612.9032,51.6225,49.7123,5.7634,100.000
613.2783,51.6120,49.7124,5.5724,100.000
613.6534,51.6068,49.7129,4.6897,100.000
614.0285,51.5952,49.7141,3.8540,100.000
614.4036,51.5873,49.7137,4.6577,100.000
614.7787,51.5825,49.7131,5.4557,100.000
615.1538,51.5713,49.7125,5.8519,100.000
615.5289,51.5659,49.7124,4.9696,100.000
615.9040,51.5603,49.7125,4.0885,100.000
616.2791,51.5458,49.7115,4.3750,100.000
616.6542,51.5406,49.7101,5.1755,100.000
617.0293,51.5354,49.7085,5.9708,100.000
617.4044,51.5237,49.7074,5.2536,100.000
617.7794,51.5180,49.7072,4.3728,100.000
618.1545,51.5029,49.7061,4.1022,100.000
618.5296,51.4978,49.7052,4.9053,100.000
618.9047,51.4929,49.7040,5.7031,100.000
619.2798,51.4812,49.7024,5.5407,100.000
619.6549,51.4758,49.7017,4.6602,100.000
620.0300,51.4649,49.7002,3.8278,100.000
620.4051,51.4557,49.6976,4.6340,100.000
620.7802,51.4491,49.6947,5.4343,100.000
621.1553,51.4375,49.6918,5.8292,100.000
621.5304,51.4321,49.6912,4.9491,100.000
621.9055,51.4272,49.6916,4.0703,100.000
622.2806,51.4133,49.6899,4.3658,100.000
622.6557,51.4072,49.6881,5.1686,100.000
623.0308,51.4011,49.6862,5.9662,100.000
623.4059,51.3894,49.6836,5.2217,100.000
623.7809,51.3836,49.6827,4.3432,100.000
624.1560,51.3683,49.6800,4.0831,100.000
624.5311,51.3644,49.6785,4.8887,100.000
624.9062,51.3618,49.6768,5.6888,100.000
625.2813,51.3489,49.6740,5.5110,100.000
625.6564,51.3424,49.6726,4.6328,100.000
626.0315,51.3264,49.6696,3.8174,100.000
626.4066,51.3194,49.6678,4.6259,100.000
626.7817,51.3150,49.6662,5.4285,100.000
627.1568,51.3039,49.6634,5.8114,100.000
627.5319,51.2987,49.6624,4.9336,100.000
627.9070,51.2936,49.6617,4.0571,100.000
628.2821,51.2802,49.6582,4.3692,100.000
628.6572,51.2745,49.6551,5.1743,100.000
629.0323,51.2688,49.6520,5.9741,100.000
629.4074,51.2580,49.6498,5.2216,100.000
629.7824,51.2529,49.6497,4.3454,100.000
630.1575,51.2396,49.6483,4.0997,100.000
630.5326,51.2353,49.6460,4.9073,100.000
630.9077,51.2316,49.6430,5.7096,100.000
631.2828,51.2201,49.6398,5.5089,100.000
631.6579,51.2146,49.6387,4.6329,100.000
632.0330,51.2018,49.6365,3.8251,100.000
632.4081,51.1938,49.6338,4.6356,100.000
632.7832,51.1867,49.6315,5.4404,100.000
633.1583,51.1756,49.6274,5.7839,100.000
633.5334,51.1704,49.6258,4.9083,100.000
633.9085,51.1659,49.6245,4.0340,100.000
634.2836,51.1534,49.6202,4.3456,100.000
634.6587,51.1496,49.6182,5.1529,100.000
635.0338,51.1464,49.6161,5.9550,100.000
635.4089,51.1338,49.6126,5.2069,100.000
635.7839,51.1275,49.6112,4.3329,100.000
636.1590,51.1116,49.6069,4.0926,100.000
636.5341,51.1056,49.6044,4.9024,100.000
636.9092,51.0992,49.6013,5.7068,100.000
637.2843,51.0895,49.5974,5.4910,100.000
637.6594,51.0850,49.5958,4.6172,100.000
638.0345,51.0752,49.5920,3.8256,100.000
638.4096,51.0704,49.5895,4.6382,100.000
638.7847,51.0677,49.5876,5.4451,100.000
639.1598,51.0579,49.5833,5.7922,100.000
639.5349,51.0527,49.5812,4.9187,100.000
639.9100,51.0463,49.5790,4.0465,100.000
640.2851,51.0331,49.5735,4.3820,100.000
640.6602,51.0289,49.5716,5.1912,100.000
641.0353,51.0247,49.5697,5.9950,100.000
641.4104,51.0149,49.5657,5.2108,100.000
641.7854,51.0104,49.5638,4.3387,100.000
642.1605,50.9986,49.5588,4.1027,100.000
642.5356,50.9938,49.5562,4.9144,100.000
642.9107,50.9888,49.5531,5.7207,100.000
643.2858,50.9788,49.5497,5.4857,100.000
643.6609,50.9740,49.5486,4.6138,100.000
644.0360,50.9615,49.5463,3.8317,100.000
644.4111,50.9567,49.5434,4.6462,100.000
644.7862,50.9529,49.5402,5.4549,100.000
645.1613,50.9434,49.5361,5.7786,100.000
645.5364,50.9388,49.5348,4.9070,100.000
645.9115,50.9344,49.5343,4.0366,100.000
646.2866,50.9226,49.5311,4.3715,100.000
646.6617,50.9179,49.5292,5.1826,100.000
647.0368,50.9131,49.5272,5.9884,100.000
647.4119,50.9032,49.5243,5.1883,100.000
647.7869,50.8984,49.5232,4.3181,100.000
648.1620,50.8859,49.5200,4.0979,100.000
648.5371,50.8820,49.5173,4.9115,100.000
648.9122,50.8784,49.5138,5.7197,100.000
649.2873,50.8694,49.5116,5.4925,100.000
649.6624,50.8651,49.5114,4.6225,100.000
650.0375,50.8546,49.5115,3.8481,100.000
650.4126,50.8513,49.5092,4.6644,100.000
650.7877,50.8495,49.5061,5.4748,100.000
651.1628,50.8416,49.5036,5.7860,100.000
651.5379,50.8370,49.5031,4.9162,100.000
651.9130,50.8313,49.5034,4.0476,100.000
652.2881,50.8199,49.5025,4.3922,100.000
652.6632,50.8173,49.5016,5.2050,100.000
653.0383,50.8149,49.5004,6.0123,100.000
653.4134,50.8055,49.4989,5.1929,100.000
653.7884,50.8004,49.4981,4.3244,100.000
654.1635,50.7883,49.4960,4.1174,100.000
654.5386,50.7847,49.4955,4.9325,100.000
654.9137,50.7813,49.4952,5.7422,100.000
655.2888,50.7731,49.4941,5.4864,100.000
655.6639,50.7691,49.4937,4.6180,100.000
656.0390,50.7586,49.4930,3.8523,100.000
656.4141,50.7549,49.4923,4.6702,100.000
656.7892,50.7517,49.4912,5.4822,100.000
657.1643,50.7440,49.4904,5.7769,100.000
657.5394,50.7402,49.4905,4.9088,100.000
657.9145,50.7363,49.4912,4.0418,100.000
658.2896,50.7264,49.4921,4.3949,100.000
658.6647,50.7229,49.4937,5.2092,100.000
659.0398,50.7195,49.4960,6.0181,100.000
659.4149,50.7115,49.4959,5.1913,100.000
659.7899,50.7077,49.4948,4.3244,100.000
660.1650,50.6980,49.4941,4.1275,100.000
660.5401,50.6947,49.4943,4.9441,100.000
660.9152,50.6917,49.4944,5.7553,100.000
661.2903,50.6844,49.4953,5.4927,100.000
661.6654,50.6809,49.4956,4.6258,100.000
662.0405,50.6721,49.4962,3.8608,100.000
662.4156,50.6687,49.4966,4.6800,100.000
662.7907,50.6656,49.4968,5.4934,100.000
663.1658,50.6588,49.4976,5.7832,100.000
663.5409,50.6555,49.4983,4.9165,100.000
663.9160,50.6521,49.4993,4.0509,100.000
664.2911,50.6436,49.5013,4.4138,100.000
664.6662,50.6407,49.5028,5.2294,100.000
665.0413,50.6378,49.5050,6.0395,100.000
665.4164,50.6310,49.5057,5.2008,100.000
665.7914,50.6277,49.5051,4.3352,100.000
666.1665,50.6190,49.5052,4.1401,100.000
666.5416,50.6151,49.5059,4.9580,100.000
666.9167,50.6109,49.5067,5.7704,100.000
667.2918,50.6048,49.5081,5.4880,100.000
667.6669,50.6021,49.5089,4.6225,100.000
668.0420,50.5955,49.5111,3.8742,100.000
668.4171,50.5926,49.5124,4.6947,100.000
668.7922,50.5899,49.5146,5.5093,100.000
669.1673,50.5837,49.5177,5.7772,100.000
669.5424,50.5807,49.5181,4.9118,100.000
669.9175,50.5775,49.5178,4.0475,100.000
670.2926,50.5694,49.5202,4.4189,100.000
670.6677,50.5666,49.5224,5.2357,100.000
671.0428,50.5638,49.5260,6.0454,100.000
671.4179,50.5569,49.5275,5.1874,100.000
671.7929,50.5534,49.5275,4.3231,100.000
672.1680,50.5441,49.5292,4.1268,100.000
672.5431,50.5403,49.5293,4.9461,100.000
672.9182,50.5363,49.5287,5.7599,100.000
673.2933,50.5303,49.5311,5.4843,100.000
673.6684,50.5277,49.5332,4.6200,100.000
674.0435,50.5214,49.5389,3.8684,100.000
674.4186,50.5180,49.5394,4.6901,100.000
674.7937,50.5142,49.5390,5.5060,100.000
675.1688,50.5087,49.5411,5.7801,100.000
675.5439,50.5062,49.5431,4.9159,100.000
675.9190,50.5043,49.5458,4.0528,100.000
676.2941,50.4984,49.5511,4.4346,100.000
676.6692,50.4964,49.5525,5.2525,100.000
677.0443,50.4944,49.5550,6.0606,100.000
677.4194,50.4888,49.5576,5.1994,100.000
677.7944,50.4858,49.5596,4.3362,100.000
678.1695,50.4784,49.5643,4.1591,100.000
678.5446,50.4758,49.5656,4.9793,100.000
