E_on,E_off,E_dt,Vds_pk_off,ov_pct_off,E_sw,E_tot,Vds_pk,ov_pct,t_set,E_osc,Vgs_spur,Vgs_spur_hs,Vgs_spur_ls,margin,false_on,VBUS,ILOAD,VDRV,VNEG,NPU_LS,NPD_LS,NPU_HS,NPD_HS,DT,CLKEN,CLKDEL,RUNIT,TJ,corner
1.0878303844212223e-05,2.7267310730508716e-06,1.7909669871221842e-06,217.94838,8.974189999999993,1.3605034917263094e-05,1.539600190438528e-05,217.94838,8.974189999999993,1.966606999999995e-08,239.29045453103217,2.0547090000000026,2.0547090000000026,0.332334622,-0.8047090000000026,1,200,10,5,0,4,2,8,4,15n,0,4n,8,125,200V_10A_125C
1.2941686058787761e-05,1.8383206438776458e-06,1.810407879639687e-06,217.734148,8.867074000000002,1.4780006702665408e-05,1.6590414582305096e-05,217.734148,8.867074000000002,1.6754450000000142e-08,215.9223867182196,-0.24619899999999006,-0.24619899999999006,-1.81886317,1.49619899999999,0,200,10,5,-2,4,2,8,4,15n,0,4n,8,125,200V_10A_125C
1.0507300340706465e-05,1.7374105735303297e-06,1.7569864179555885e-06,209.715175,4.857587499999994,1.2244710914236794e-05,1.4001697332192383e-05,209.715175,4.857587499999994,7.875000000000115e-09,229.54537143354122,0.7419409999999971,0.7419409999999971,0.0334034887,0.5080590000000029,0,200,10,5,0,4,2,8,4,15n,1,4n,8,125,200V_10A_125C
1.3646193166165725e-05,1.759606639054519e-06,1.8369435914290188e-06,214.501433,7.250716499999997,1.5405799805220245e-05,1.7242743396649264e-05,214.501433,7.250716499999997,1.6205180000000102e-08,213.3056441861557,-1.2748770000000036,-1.2748770000000036,-1.9223048,2.5248770000000036,0,200,10,5,-2,4,2,8,4,15n,1,4n,8,125,200V_10A_125C
1.0852526133513434e-05,2.7226101172944225e-06,1.7109656831323772e-06,217.94838,8.974189999999993,1.3575136250807857e-05,1.5286101933940234e-05,217.94838,8.974189999999993,3.0974999999999945e-08,238.21934676905892,2.0523859999999843,2.0523859999999843,0.0929097638,-0.8023859999999843,1,200,10,5,0,4,2,8,4,35n,0,4n,8,125,200V_10A_125C
1.2895285776250585e-05,1.8323778723363742e-06,1.69461615674236e-06,217.734148,8.867074000000002,1.472766364858696e-05,1.642227980532932e-05,217.734148,8.867074000000002,3.3774999999999943e-08,213.86350431135162,-0.23650899999998387,-0.23650899999998387,-1.90787428,1.4865089999999839,0,200,10,5,-2,4,2,8,4,35n,0,4n,8,125,200V_10A_125C
1.0508856637452552e-05,1.735433349124782e-06,1.673806530778362e-06,209.715175,4.857587499999994,1.2244289986577335e-05,1.3918096517355697e-05,209.715175,4.857587499999994,7.875000000000115e-09,228.3350956937243,0.7317090000000235,0.7317090000000235,0.0137628606,0.5182909999999765,0,200,10,5,0,4,2,8,4,35n,1,4n,8,125,200V_10A_125C
1.3600038690344352e-05,1.7566313156595962e-06,1.7125572015714266e-06,214.501433,7.250716499999997,1.535667000600395e-05,1.7069227207575374e-05,214.501433,7.250716499999997,2.4775000000000114e-08,211.16625986593317,-1.2704230000000223,-1.2704230000000223,-1.96695132,2.5204230000000223,0,200,10,5,-2,4,2,8,4,35n,1,4n,8,125,200V_10A_125C
1.027422172853894e-05,6.962845072872175e-06,1.036882809143016e-07,3.47010999,-98.26494500500002,1.7237066801411114e-05,1.7340755082325414e-05,245.772266,22.886133,1.5121310000000086e-08,258.9194294398803,4.79596896,1.366252000000003,4.79596896,-3.5459689599999997,1,200,10,5,0,4,2,8,8,5n,0,4n,8,125,200V_10A_125C
1.3313857975265537e-05,1.8479994742788629e-06,5.993394314180079e-07,50.939923,-74.5300385,1.5161857449544399e-05,1.5761196880962407e-05,269.700266,34.850133,4.3961120000000123e-08,248.0502357500955,1.84877922,-0.6654619999999909,1.84877922,-0.59877922,1,200,10,5,-2,4,2,8,8,5n,0,4n,8,125,200V_10A_125C
1.0286728631323284e-05,2.7336279540959124e-06,1.244680805623733e-07,16.8354574,-91.58227129999999,1.3020356585419196e-05,1.314482466598157e-05,278.128167,39.06408350000001,3.232163e-08,252.69956484703272,0.933923849,0.7420220000000199,0.933923849,0.31607615099999997,0,200,10,5,0,4,2,8,8,5n,1,4n,8,125,200V_10A_125C
1.3130835599997825e-05,1.777842332130349e-06,6.488114486151774e-07,62.2377469,-68.88112655,1.4908677932128173e-05,1.555748938074335e-05,267.375784,33.687892000000005,3.8475000000000085e-08,240.18125035792812,-1.12687201,-1.2213570000000118,-1.12687201,2.37687201,0,200,10,5,-2,4,2,8,8,5n,1,4n,8,125,200V_10A_125C
1.0376339382079433e-05,2.726287722469177e-06,1.7494276515473507e-06,175.83552,-12.082239999999999,1.310262710454861e-05,1.4852054756095961e-05,216.814292,8.407145999999997,1.9974999999999965e-08,236.5711010003337,1.40022937,1.3064099999999996,1.40022937,-0.15022936999999992,1,200,10,5,0,4,2,8,8,10n,0,4n,8,125,200V_10A_125C
1.3429497346623676e-05,1.8390510946200147e-06,1.9313189416317456e-06,214.751068,7.375534000000003,1.526854844124369e-05,1.7199867382875434e-05,215.587523,7.793761500000003,1.702500000000006e-08,213.3002842561856,-0.7454930000000104,-0.7454930000000104,-1.31018115,1.9954930000000104,0,200,10,5,-2,4,2,8,8,10n,0,4n,8,125,200V_10A_125C
1.0505337783911351e-05,1.7368693960639105e-06,1.817195283704238e-06,207.23452,3.6172600000000017,1.2242207179975262e-05,1.40594024636795e-05,208.264643,4.132321500000003,7.875000000000115e-09,227.95711291990463,0.6650449999999921,0.6650449999999921,0.0568908789,0.5849550000000079,0,200,10,5,0,4,2,8,8,10n,1,4n,8,125,200V_10A_125C
1.3522360674340709e-05,1.760195397336406e-06,1.9213572125856696e-06,210.725061,5.3625305000000045,1.5282556071677115e-05,1.7203913284262785e-05,213.685593,6.842796500000007,1.1075000000000144e-08,210.9635624236697,-1.3275050000000022,-1.3275050000000022,-1.92048437,2.577505000000002,0,200,10,5,-2,4,2,8,8,10n,1,4n,8,125,200V_10A_125C
1.0357689592109775e-05,2.726906929903717e-06,1.8494767866280477e-06,216.836157,8.418078499999993,1.3084596522013492e-05,1.493407330864154e-05,216.836157,8.418078499999993,1.9757360000000124e-08,238.7601037401201,1.3189319999999896,1.3189319999999896,0.325077047,-0.06893199999998956,1,200,10,5,0,4,2,8,8,15n,0,4n,8,125,200V_10A_125C
1.333706826058918e-05,1.838206271158424e-06,1.879230114087906e-06,217.265916,8.632958000000002,1.5175274531747605e-05,1.7054504645835512e-05,217.265916,8.632958000000002,1.677077000000005e-08,215.55653267678272,-0.6936000000000035,-0.6936000000000035,-1.82234355,1.9436000000000035,0,200,10,5,-2,4,2,8,8,15n,0,4n,8,125,200V_10A_125C
1.057052231334309e-05,1.7374948535275247e-06,1.7890053498524203e-06,209.611206,4.805603000000005,1.2308017166870615e-05,1.4097022516723035e-05,209.611206,4.805603000000005,7.875000000000115e-09,229.51980540235064,0.6337279999999907,0.6337279999999907,0.0339312626,0.6162720000000093,0,200,10,5,0,4,2,8,8,15n,1,4n,8,125,200V_10A_125C
1.3609694176525042e-05,1.7596395714195902e-06,1.8807019638831772e-06,214.462395,7.231197499999994,1.5369333747944633e-05,1.7250035711827812e-05,214.462395,7.231197499999994,1.620507999999995e-08,213.28426476467644,-1.3504079999999874,-1.3504079999999874,-1.92288663,2.6004079999999874,0,200,10,5,-2,4,2,8,8,15n,1,4n,8,125,200V_10A_125C
1.034361640363998e-05,2.7272130330734247e-06,1.817606840865203e-06,216.836157,8.418078499999993,1.3070829436713406e-05,1.4888436277578609e-05,216.836157,8.418078499999993,2.550566e-08,238.9137344517387,1.3134660000000054,1.3134660000000054,0.124626638,-0.06346600000000535,1,200,10,5,0,4,2,8,8,25n,0,4n,8,125,200V_10A_125C
1.3320330705833648e-05,1.84252548491633e-06,1.8226670879929755e-06,217.265916,8.632958000000002,1.5162856190749978e-05,1.6985523278742952e-05,217.265916,8.632958000000002,2.545520000000013e-08,214.59500320541335,-0.690589999999986,-0.690589999999986,-1.93695408,1.940589999999986,0,200,10,5,-2,4,2,8,8,25n,0,4n,8,125,200V_10A_125C
1.0549538171414537e-05,1.738208304743303e-06,1.748668010431511e-06,209.611206,4.805603000000005,1.228774647615784e-05,1.403641448658935e-05,209.611206,4.805603000000005,7.875000000000115e-09,229.16572176151948,0.6324620000000039,0.6324620000000039,0.0194232217,0.6175379999999961,0,200,10,5,0,4,2,8,8,25n,1,4n,8,125,200V_10A_125C
1.363782089924372e-05,1.7637338502229678e-06,1.8189529764469286e-06,214.462395,7.231197499999994,1.5401554749466687e-05,1.7220507725913617e-05,214.462395,7.231197499999994,2.4775000000000114e-08,212.26391359525866,-1.3647379999999885,-1.3647379999999885,-1.96499422,2.6147379999999885,0,200,10,5,-2,4,2,8,8,25n,1,4n,8,125,200V_10A_125C
1.0335826630733111e-05,2.723511867792953e-06,1.7727135899372583e-06,216.836157,8.418078499999993,1.3059338498526064e-05,1.4832052088463322e-05,216.836157,8.418078499999993,2.8274999999999954e-08,237.66017039235197,1.3151540000000068,1.3151540000000068,0.0823041262,-0.06515400000000682,1,200,10,5,0,4,2,8,8,35n,0,4n,8,125,200V_10A_125C
1.331522088372734e-05,1.8331081043107046e-06,1.7574431870652776e-06,217.265916,8.632958000000002,1.5148328988038044e-05,1.6905772175103323e-05,217.265916,8.632958000000002,3.3725000000000046e-08,213.48427162780007,-0.6976790000000221,-0.6976790000000221,-1.91394588,1.9476790000000221,0,200,10,5,-2,4,2,8,8,35n,0,4n,8,125,200V_10A_125C
1.0534272469199348e-05,1.735418864554965e-06,1.7061423520509083e-06,209.611206,4.805603000000005,1.2269691333754313e-05,1.3975833685805221e-05,209.611206,4.805603000000005,7.875000000000115e-09,228.30094569275172,0.6355930000000001,0.6355930000000001,0.0138744142,0.6144069999999999,0,200,10,5,0,4,2,8,8,35n,1,4n,8,125,200V_10A_125C
1.3632273224709765e-05,1.7566946683058773e-06,1.755639654649227e-06,214.462395,7.231197499999994,1.5388967893015643e-05,1.714460754766487e-05,214.462395,7.231197499999994,2.4775000000000114e-08,211.14310538082975,-1.3671830000000114,-1.3671830000000114,-1.96733424,2.6171830000000114,0,200,10,5,-2,4,2,8,8,35n,1,4n,8,125,200V_10A_125C
4.052173423176017e-05,1.726799167841149e-06,1.4457322218870644e-06,169.128686,-15.435657000000006,4.2248533399601316e-05,4.369426562148838e-05,209.04849,4.524244999999993,5.317120000000032e-09,159.88145593432185,5.371474000000006,5.371474000000006,0.292379542,-4.121474000000006,1,200,10,5,0,4,8,8,1,5n,0,4n,8,125,200V_10A_125C
1.837183180951954e-05,1.6984856692353866e-06,1.4997488768256658e-06,199.833378,-0.0833109999999948,2.0070317478754924e-05,2.1570066355580588e-05,206.832639,3.4163195,4.724999999999984e-09,138.16048244174962,4.1985679999999945,4.1985679999999945,-1.67862888,-2.9485679999999945,1,200,10,5,-2,4,8,8,1,5n,0,4n,8,125,200V_10A_125C
1.1368930316961373e-05,1.7271254400679377e-06,1.4509965173451972e-06,168.974963,-15.512518499999999,1.309605575702931e-05,1.4547052274374507e-05,210.549026,5.274513,6.625000000000127e-09,160.11524128756813,1.3108930000000214,1.3108930000000214,0.113956848,-0.0608930000000214,1,200,10,5,0,4,8,8,1,5n,1,4n,8,125,200V_10A_125C
1.4373294260391167e-05,1.6983558207344182e-06,1.5152287948076296e-06,199.496637,-0.25168150000000367,1.6071650081125584e-05,1.7586878875933212e-05,207.18277,3.5913850000000025,4.724999999999984e-09,138.14173602708883,-0.3379510000000039,-0.3379510000000039,-1.87981478,1.5879510000000039,0,200,10,5,-2,4,8,8,1,5n,1,4n,8,125,200V_10A_125C
2.6733039454554586e-05,1.725460965263415e-06,1.4486523684986508e-06,213.580865,6.790432499999995,2.8458500419818e-05,2.9907152788316653e-05,213.580865,6.790432499999995,1.1673410000000139e-08,162.9989329949982,4.066418999999996,4.066418999999996,0.123135048,-2.8164189999999962,1,200,10,5,0,4,8,8,1,10n,0,4n,8,125,200V_10A_125C
1.4231003665570573e-05,1.6975893179415402e-06,1.3552220610675768e-06,212.885496,6.442747999999995,1.5928592983512113e-05,1.728381504457969e-05,212.885496,6.442747999999995,1.1565880000000133e-08,141.6705488241825,2.5708979999999997,2.5708979999999997,-1.8871351,-1.3208979999999997,1,200,10,5,-2,4,8,8,1,10n,0,4n,8,125,200V_10A_125C
1.0775501278482278e-05,1.725922457987417e-06,1.6331119470176745e-06,210.494411,5.247205500000007,1.2501423736469694e-05,1.4134535683487369e-05,210.494411,5.247205500000007,9.074999999999994e-09,161.28031285942637,0.6893220000000042,0.6893220000000042,0.0486981931,0.5606779999999958,0,200,10,5,0,4,8,8,1,10n,1,4n,8,125,200V_10A_125C
1.3742397065170121e-05,1.6974219504575492e-06,1.5633051474738265e-06,211.968451,5.984225499999993,1.543981901562767e-05,1.7003124163101495e-05,211.968451,5.984225499999993,8.874999999999979e-09,140.5555048693683,-1.24457799999999,-1.24457799999999,-1.95398913,2.49457799999999,0,200,10,5,-2,4,8,8,1,10n,1,4n,8,125,200V_10A_125C
2.30260556321925e-05,1.7253863970318124e-06,1.1966805627459242e-06,213.580865,6.790432499999995,2.4751442029224314e-05,2.594812259197024e-05,213.580865,6.790432499999995,1.4774999999999998e-08,164.32066558973662,3.724396000000013,3.724396000000013,0.0655091733,-2.474396000000013,1,200,10,5,0,4,8,8,1,15n,0,4n,8,125,200V_10A_125C
1.5286689503913386e-05,1.695450819952918e-06,1.1220217699508405e-06,214.169923,7.084961500000007,1.6982140323866304e-05,1.8104162093817144e-05,214.169923,7.084961500000007,1.467499999999999e-08,143.2228630000891,2.596090000000004,2.596090000000004,-1.91870408,-1.3460900000000038,1,200,10,5,-2,4,8,8,1,15n,0,4n,8,125,200V_10A_125C
1.0555016082015085e-05,1.7257740395481718e-06,1.6145797535117598e-06,210.494411,5.247205500000007,1.2280790121563257e-05,1.3895369875075018e-05,210.494411,5.247205500000007,9.074999999999994e-09,162.10418612183426,0.7932600000000036,0.7932600000000036,0.0365905392,0.45673999999999637,0,200,10,5,0,4,8,8,1,15n,1,4n,8,125,200V_10A_125C
1.3596117287189131e-05,1.6967642495184748e-06,1.5300555816929211e-06,211.968451,5.984225499999993,1.5292881536707606e-05,1.6822937118400528e-05,211.968451,5.984225499999993,1.4225000000000063e-08,141.628875457248,-1.181982000000005,-1.181982000000005,-1.96491507,2.431982000000005,0,200,10,5,-2,4,8,8,1,15n,1,4n,8,125,200V_10A_125C
2.3050598932954056e-05,1.7263965246515415e-06,1.137883348178153e-06,213.580865,6.790432499999995,2.4776995457605596e-05,2.591487880578375e-05,213.580865,6.790432499999995,1.4774999999999998e-08,163.84129897620184,3.7286779999999737,3.7286779999999737,0.042547911,-2.4786779999999737,1,200,10,5,0,4,8,8,1,25n,0,4n,8,125,200V_10A_125C
1.537825984389336e-05,1.6998613103536228e-06,1.042255866309674e-06,214.169923,7.084961500000007,1.7078121154246982e-05,1.8120377020556657e-05,214.169923,7.084961500000007,1.712500000000007e-08,142.19962769331948,2.6298679999999877,2.6298679999999877,-1.9716185,-1.3798679999999877,1,200,10,5,-2,4,8,8,1,25n,0,4n,8,125,200V_10A_125C
1.0487400280082378e-05,1.7265631683833243e-06,1.5737492854209362e-06,210.494411,5.247205500000007,1.2213963448465703e-05,1.3787712733886638e-05,210.494411,5.247205500000007,9.074999999999994e-09,161.61986744877578,0.8268439999999941,0.8268439999999941,0.0218494144,0.42315600000000586,0,200,10,5,0,4,8,8,1,25n,1,4n,8,125,200V_10A_125C
1.3574541922729115e-05,1.700227265184065e-06,1.4693446477334631e-06,211.968451,5.984225499999993,1.527476918791318e-05,1.6744113835646643e-05,211.968451,5.984225499999993,1.4225000000000063e-08,140.7285686583531,-1.1777120000000139,-1.1777120000000139,-1.98306271,2.427712000000014,0,200,10,5,-2,4,8,8,1,25n,1,4n,8,125,200V_10A_125C
2.3031285639715145e-05,1.7232459204911728e-06,1.0958798873270614e-06,213.580865,6.790432499999995,2.4754531560206317e-05,2.5850411447533377e-05,213.580865,6.790432499999995,1.4774999999999998e-08,163.4559899241311,3.728678000000002,3.728678000000002,0.0178051639,-2.478678000000002,1,200,10,5,0,4,8,8,1,35n,0,4n,8,125,200V_10A_125C
1.5348438782207237e-05,1.6916706098222765e-06,1.7009157096343373e-06,214.169923,7.084961500000007,1.7040109392029512e-05,1.874102510166385e-05,214.169923,7.084961500000007,1.712500000000007e-08,141.7739394723994,2.626671000000016,2.626671000000016,-1.94973085,-1.376671000000016,1,200,10,5,-2,4,8,8,1,35n,0,4n,8,125,200V_10A_125C
1.0475472718156923e-05,1.723822540291351e-06,1.531016583719705e-06,210.494411,5.247205500000007,1.2199295258448275e-05,1.373031184216798e-05,210.494411,5.247205500000007,9.074999999999994e-09,161.222552881767,0.8274609999999996,0.8274609999999996,0.00704652409,0.42253900000000044,0,200,10,5,0,4,8,8,1,35n,1,4n,8,125,200V_10A_125C
1.3558249317101872e-05,1.6929902667714797e-06,1.6573379159972345e-06,211.968451,5.984225499999993,1.5251239583873352e-05,1.6908577499870585e-05,211.968451,5.984225499999993,1.4225000000000063e-08,140.24299655296713,-1.1759739999999965,-1.1759739999999965,-1.97251762,2.4259739999999965,0,200,10,5,-2,4,8,8,1,35n,1,4n,8,125,200V_10A_125C
1.1096674115662705e-05,1.7271144284898595e-06,1.4741101898232199e-06,168.966768,-15.516615999999999,1.2823788544152564e-05,1.4297898733975784e-05,209.743756,4.871877999999995,5.3250000000000295e-09,160.01212622614315,1.9908570000000054,1.9908570000000054,0.289663259,-0.7408570000000054,1,200,10,5,0,4,8,8,4,5n,0,4n,8,125,200V_10A_125C
1.3692319202980653e-05,1.6983484866126668e-06,1.5792193618135553e-06,199.67196,-0.16401999999999362,1.539066768959332e-05,1.6969887051406873e-05,207.018777,3.5093885,4.724999999999984e-09,138.14743535873296,-0.47888209999999276,-0.47888209999999276,-1.68635747,1.7288820999999928,0,200,10,5,-2,4,8,8,4,5n,0,4n,8,125,200V_10A_125C
1.0896282572063593e-05,1.7271460595017025e-06,1.475338403403777e-06,168.967707,-15.516146500000005,1.2623428631565296e-05,1.4098767034969072e-05,210.602917,5.301458499999995,6.625000000000127e-09,160.12275542556802,0.5606459999999913,0.5606459999999913,0.113159832,0.6893540000000087,0,200,10,5,0,4,8,8,4,5n,1,4n,8,125,200V_10A_125C
1.3981174072714473e-05,1.698353944885863e-06,1.5801666511078844e-06,199.47825,-0.26087499999999864,1.5679528017600336e-05,1.725969466870822e-05,207.203061,3.6015304999999955,4.724999999999984e-09,138.14174607626975,-1.3857699999999795,-1.3857699999999795,-1.88020849,2.6357699999999795,0,200,10,5,-2,4,8,8,4,5n,1,4n,8,125,200V_10A_125C
1.082839713846236e-05,1.7253178347721156e-06,1.6297730824828611e-06,212.099302,6.049650999999996,1.2553714973234475e-05,1.4183488055717335e-05,212.099302,6.049650999999996,9.325000000000118e-09,161.85629795980867,2.0512270000000115,2.0512270000000115,0.0802692777,-0.8012270000000115,1,200,10,5,0,4,8,8,4,10n,0,4n,8,125,200V_10A_125C
1.278555172341346e-05,1.696684451169007e-06,1.6331614442717705e-06,212.427865,6.2139324999999985,1.4482236174582467e-05,1.6115397618854238e-05,212.427865,6.2139324999999985,8.974999999999986e-09,140.97561627545406,-0.1648619999999994,-0.1648619999999994,-1.90897383,1.4148619999999994,0,200,10,5,-2,4,8,8,4,10n,0,4n,8,125,200V_10A_125C
1.0553077880231322e-05,1.725921884085382e-06,1.6685623849949231e-06,210.385506,5.192752999999995,1.2278999764316705e-05,1.3947562149311628e-05,210.385506,5.192752999999995,9.024780000000145e-09,161.2584764932817,0.7165830000000142,0.7165830000000142,0.0489295022,0.5334169999999858,0,200,10,5,0,4,8,8,4,10n,1,4n,8,125,200V_10A_125C
1.3723141989870373e-05,1.6974642878280168e-06,1.6449301646765249e-06,211.945192,5.972595999999997,1.542060627769839e-05,1.7065536442374913e-05,211.945192,5.972595999999997,8.874999999999979e-09,140.5366799434776,-1.2998680000000036,-1.2998680000000036,-1.95451009,2.5498680000000036,0,200,10,5,-2,4,8,8,4,10n,1,4n,8,125,200V_10A_125C
1.0870003100940763e-05,1.7256026436710659e-06,1.6082131790253682e-06,212.099302,6.049650999999996,1.259560574461183e-05,1.4203818923637198e-05,212.099302,6.049650999999996,9.325000000000118e-09,162.60286608762206,2.054430999999994,2.054430999999994,0.0632470478,-0.8044309999999939,1,200,10,5,0,4,8,8,4,15n,0,4n,8,125,200V_10A_125C
1.2936537720343812e-05,1.6961985962898243e-06,1.5853435728206817e-06,212.427865,6.2139324999999985,1.4632736316633636e-05,1.6218079889454318e-05,212.427865,6.2139324999999985,1.4074999999999946e-08,141.98104833357564,-0.24576600000000326,-0.24576600000000326,-1.93836782,1.4957660000000033,0,200,10,5,-2,4,8,8,4,15n,0,4n,8,125,200V_10A_125C
1.0501960264292348e-05,1.7257115974509047e-06,1.649921189622926e-06,210.385506,5.192752999999995,1.2227671861743252e-05,1.3877593051366178e-05,210.385506,5.192752999999995,9.024780000000145e-09,162.0827162169447,0.7419160000000034,0.7419160000000034,0.0365947569,0.5080839999999966,0,200,10,5,0,4,8,8,4,15n,1,4n,8,125,200V_10A_125C
1.3640588100509736e-05,1.696785775637204e-06,1.6129833538563028e-06,211.945192,5.972595999999997,1.533737387614694e-05,1.6950357230003244e-05,211.945192,5.972595999999997,1.4225000000000063e-08,141.6138339908704,-1.2749349999999993,-1.2749349999999993,-1.96531209,2.5249349999999993,0,200,10,5,-2,4,8,8,4,15n,1,4n,8,125,200V_10A_125C
1.0851977315174789e-05,1.7263436313400243e-06,1.5659133609670038e-06,212.099302,6.049650999999996,1.2578320946514813e-05,1.4144234307481817e-05,212.099302,6.049650999999996,9.325000000000118e-09,162.13028588679094,2.051439000000016,2.051439000000016,0.0407180465,-0.8014390000000162,1,200,10,5,0,4,8,8,4,25n,0,4n,8,125,200V_10A_125C
1.2900552725894048e-05,1.7001090182860834e-06,1.5266516953716987e-06,212.427865,6.2139324999999985,1.460066174418013e-05,1.612731343955183e-05,212.427865,6.2139324999999985,1.6825000000000046e-08,141.0595476736736,-0.23151000000001432,-0.23151000000001432,-1.97487519,1.4815100000000143,0,200,10,5,-2,4,8,8,4,25n,0,4n,8,125,200V_10A_125C
1.0512857394372875e-05,1.7267029204425922e-06,1.6089449275766907e-06,210.385506,5.192752999999995,1.2239560314815468e-05,1.3848505242392159e-05,210.385506,5.192752999999995,9.024780000000145e-09,161.612229898477,0.733019000000013,0.733019000000013,0.0216342215,0.516980999999987,0,200,10,5,0,4,8,8,4,25n,1,4n,8,125,200V_10A_125C
1.3609719129851006e-05,1.7002353758878463e-06,1.5541494586793396e-06,211.945192,5.972595999999997,1.530995450573885e-05,1.686410396441819e-05,211.945192,5.972595999999997,1.4225000000000063e-08,140.71524833105352,-1.271630000000016,-1.271630000000016,-1.9829918,2.521630000000016,0,200,10,5,-2,4,8,8,4,25n,1,4n,8,125,200V_10A_125C
1.0844114746623077e-05,1.723439009199773e-06,1.5230069361880663e-06,212.099302,6.049650999999996,1.256755375582285e-05,1.4090560692010916e-05,212.099302,6.049650999999996,9.325000000000118e-09,161.73576054408232,2.052073000000007,2.052073000000007,0.0149214041,-0.8020730000000071,1,200,10,5,0,4,8,8,4,35n,0,4n,8,125,200V_10A_125C
1.28899300636797e-05,1.6918739877818985e-06,1.7829721772765718e-06,212.427865,6.2139324999999985,1.45818040514616e-05,1.636477622873817e-05,212.427865,6.2139324999999985,1.6825000000000046e-08,140.59988414051122,-0.2362799999999936,-0.2362799999999936,-1.95121542,1.4862799999999936,0,200,10,5,-2,4,8,8,4,35n,0,4n,8,125,200V_10A_125C
1.0503523022458167e-05,1.7237856118718433e-06,1.566092886553384e-06,210.385506,5.192752999999995,1.222730863433001e-05,1.3793401520883394e-05,210.385506,5.192752999999995,9.024780000000145e-09,161.20015742001775,0.7317040000000077,0.7317040000000077,0.00720458793,0.5182959999999923,0,200,10,5,0,4,8,8,4,35n,1,4n,8,125,200V_10A_125C
1.3594297553605986e-05,1.693004997908624e-06,1.7394698746738243e-06,211.945192,5.972595999999997,1.5287302551514608e-05,1.7026772426188433e-05,211.945192,5.972595999999997,1.4225000000000063e-08,140.22869531661257,-1.2704119999999932,-1.2704119999999932,-1.97264997,2.520411999999993,0,200,10,5,-2,4,8,8,4,35n,1,4n,8,125,200V_10A_125C
1.0266974343237158e-05,1.7272692090110876e-06,1.5100411182150712e-06,168.90963,-15.545185000000004,1.1994243552248245e-05,1.3504284670463317e-05,210.157053,5.078526499999995,6.47500000000001e-09,160.07210175474677,1.3680740000000071,1.3680740000000071,0.288180933,-0.11807400000000712,1,200,10,5,0,4,8,8,8,5n,0,4n,8,125,200V_10A_125C
1.3305214954399606e-05,1.6983101511364453e-06,1.624986374837144e-06,199.578079,-0.21096049999999877,1.5003525105536051e-05,1.6628511480373196e-05,207.12363,3.5618149999999957,4.724999999999984e-09,138.14483668666904,-0.6619509999999877,-0.6619509999999877,-1.69014614,1.9119509999999877,0,200,10,5,-2,4,8,8,8,5n,0,4n,8,125,200V_10A_125C
1.0282743855254302e-05,1.7271635685686273e-06,1.5096755371452666e-06,168.958006,-15.520996999999992,1.200990742382293e-05,1.3519582960968195e-05,210.660879,5.330439499999998,6.625000000000127e-09,160.13054837654167,0.7419800000000123,0.7419800000000123,0.112928643,0.5080199999999877,0,200,10,5,0,4,8,8,8,5n,1,4n,8,125,200V_10A_125C
1.3125908706651783e-05,1.6983525194024244e-06,1.6247863861826413e-06,199.459647,-0.27017650000000515,1.4824261226054208e-05,1.644904761223685e-05,207.223831,3.611915499999995,4.724999999999984e-09,138.1410904182194,-1.221209000000016,-1.221209000000016,-1.88061008,2.471209000000016,0,200,10,5,-2,4,8,8,8,5n,1,4n,8,125,200V_10A_125C
1.036810991344139e-05,1.7257221263773107e-06,1.684731014515407e-06,211.219906,5.609953000000005,1.20938320398187e-05,1.3778563054334107e-05,211.219906,5.609953000000005,9.175000000000001e-09,161.48440360255697,1.306252999999998,1.306252999999998,0.0791316704,-0.05625299999999811,1,200,10,5,0,4,8,8,8,10n,0,4n,8,125,200V_10A_125C
1.3423692170154128e-05,1.6968025585771244e-06,1.6822837990203302e-06,212.147849,6.073924500000004,1.5120494728731253e-05,1.6802778527751583e-05,212.147849,6.073924500000004,8.925000000000088e-09,140.72044963132572,-0.7450120000000027,-0.7450120000000027,-1.91934738,1.9950120000000027,0,200,10,5,-2,4,8,8,8,10n,0,4n,8,125,200V_10A_125C
1.049994238030758e-05,1.7259225133144204e-06,1.7037578661129488e-06,210.287403,5.143701500000007,1.2225864893622001e-05,1.392962275973495e-05,210.287403,5.143701500000007,9.025000000000096e-09,161.24014399221502,0.6650370000000123,0.6650370000000123,0.0492374441,0.5849629999999877,0,200,10,5,0,4,8,8,8,10n,1,4n,8,125,200V_10A_125C
1.3516654087169541e-05,1.6975002627273319e-06,1.6889336823192825e-06,211.924771,5.9623854999999955,1.5214154349896873e-05,1.6903088032216154e-05,211.924771,5.9623854999999955,8.874999999999979e-09,140.517501759559,-1.3273899999999799,-1.3273899999999799,-1.95490206,2.57738999999998,0,200,10,5,-2,4,8,8,8,10n,1,4n,8,125,200V_10A_125C
1.0349254141429345e-05,1.7256853278653145e-06,1.6684232626577294e-06,211.219906,5.609953000000005,1.207493946929466e-05,1.3743362731952389e-05,211.219906,5.609953000000005,9.175000000000001e-09,162.26030133762384,1.3188319999999862,1.3188319999999862,0.0587288908,-0.06883199999998624,1,200,10,5,0,4,8,8,8,15n,0,4n,8,125,200V_10A_125C
