 1.51009300e-09  2.32123412e+01  1.51009300e-09  2.32123412e+01  1.51009300e-09  3.38413236e+00  1.51009300e-09  2.08703068e+01  1.51009300e-09  1.18511367e+02  1.51009300e-09  1.84880141e+01  1.51009300e-09  8.48796541e+00 
 1.56009300e-09  1.89532546e+01  1.56009300e-09  1.89532546e+01  1.56009300e-09  3.39315535e+00  1.56009300e-09  1.66308345e+01  1.56009300e-09  1.18944800e+02  1.56009300e-09  1.81343383e+01  1.56009300e-09  8.13427508e+00 
 1.61009300e-09  1.52340156e+01  1.61009300e-09  1.52340156e+01  1.61009300e-09  3.39436420e+00  1.61009300e-09  1.29369850e+01  1.61009300e-09  1.19814724e+02  1.61009300e-09  1.77715942e+01  1.61009300e-09  7.77151458e+00 
 1.66009300e-09  1.20159340e+01  1.66009300e-09  1.20159340e+01  1.66009300e-09  3.38656540e+00  1.66009300e-09  9.74834456e+00  1.66009300e-09  1.21062071e+02  1.66009300e-09  1.73930612e+01  1.66009300e-09  7.39296342e+00 
 1.71009300e-09  9.25888439e+00  1.71009300e-09  9.25888439e+00  1.71009300e-09  3.36905364e+00  1.71009300e-09  7.02324738e+00  1.71009300e-09  1.22622677e+02  1.71009300e-09  1.69930765e+01  1.71009300e-09  6.99295904e+00 
 1.76009300e-09  6.93223312e+00  1.76009300e-09  6.93223312e+00  1.76009300e-09  3.34143235e+00  1.76009300e-09  4.72970803e+00  1.76009300e-09  1.24438311e+02  1.76009300e-09  1.65670230e+01  1.76009300e-09  6.56688453e+00 
 1.81009300e-09  5.00460832e+00  1.81009300e-09  5.00460832e+00  1.81009300e-09  3.30347570e+00  1.81009300e-09  2.83519202e+00  1.81009300e-09  1.26447187e+02  1.81009300e-09  1.61113041e+01  1.81009300e-09  6.11114365e+00 
 1.86009300e-09  3.44528167e+00  1.86009300e-09  3.44528167e+00  1.86009300e-09  3.25505534e+00  1.86009300e-09  1.30800285e+00  1.86009300e-09  1.28585924e+02  1.86009300e-09  1.56233819e+01  1.86009300e-09  5.62319854e+00 
 1.91009300e-09  2.23542272e+00  1.91009300e-09  2.23542272e+00  1.91009300e-09  3.19592366e+00  1.91009300e-09  1.28526279e-01  1.91009300e-09  1.30801272e+02  1.91009300e-09  1.51017004e+01  1.91009300e-09  5.10149351e+00 
 1.96009300e-09  1.36399909e+00  1.96009300e-09  1.36399909e+00  1.96009300e-09  3.12547540e+00  1.96009300e-09 -7.14888509e-01  1.96009300e-09  1.33046855e+02  1.96009300e-09  1.45455398e+01  1.96009300e-09  4.54530878e+00 
 2.01009300e-09  7.71184111e-01  2.01009300e-09  7.71184111e-01  2.01009300e-09  3.04410415e+00  2.01009300e-09 -1.28248979e+00  2.01009300e-09  1.35229331e+02  2.01009300e-09  1.39553451e+01  2.01009300e-09  3.95508957e+00 
 2.06009300e-09  3.29438017e-01  2.06009300e-09  3.29438017e-01  2.06009300e-09  2.95565417e+00  2.06009300e-09 -1.70195226e+00  2.06009300e-09  1.37191537e+02  2.06009300e-09  1.33336414e+01  2.06009300e-09  3.33336121e+00 
 2.11009300e-09 -3.24651817e-02  2.11009300e-09 -3.24651817e-02  2.11009300e-09  2.86548461e+00  2.11009300e-09 -2.04436552e+00  2.11009300e-09  1.38834278e+02  2.11009300e-09  1.26850726e+01  2.11009300e-09  2.68476744e+00 
 2.16009300e-09 -3.36990875e-01  2.16009300e-09 -3.36990875e-01  2.16009300e-09  2.77776817e+00  2.16009300e-09 -2.33190863e+00  2.16009300e-09  1.40110470e+02  2.16009300e-09  1.20154750e+01  2.16009300e-09  2.01514476e+00 
 2.21009300e-09 -5.89323454e-01  2.21009300e-09 -5.89323454e-01  2.21009300e-09  2.69605385e+00  2.21009300e-09 -2.56941111e+00  2.21009300e-09  1.40995601e+02  2.21009300e-09  1.13312512e+01  2.21009300e-09  1.33089574e+00 
 2.26009300e-09 -7.95507949e-01  2.26009300e-09 -7.95507949e-01  2.26009300e-09  2.62339887e+00  2.26009300e-09 -2.76252843e+00  2.26009300e-09  1.41470774e+02  2.26009300e-09  1.06391326e+01  2.26009300e-09  6.38751823e-01 
